<-- Copyright Notice: (c) 2018 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
46560,2018-03-22,6,"Waipukurau","Industry","Race","Waipukurau J.C.","WAIPUKURAU JC 22 MAR","Dead",4,"Fine","True position | 1.5mm rain overnight",196361,1,,Flat,1400,"MDN","CENTRAL FM/CHB MAIL 1400",10000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",319114,1,2,"Sligo","4","g",58.50,2,1.24.56,0.35.89,4.30," 1 LEN","Roydon Bergerson","Awapuni",1.70,1.20,2000.00,"Rosie Myers",58.50,0.00,54,0,0,"Approved Plates, Lugging Bit, Shadow Roll (1st time)",211629,"PINS (AUS) 1996",218246,"TROCAIR (AUS) 1999",
46560,2018-03-22,6,"Waipukurau","Industry","Race","Waipukurau J.C.","WAIPUKURAU JC 22 MAR","Dead",4,"Fine","True position | 1.5mm rain overnight",196361,1,,Flat,1400,"MDN","CENTRAL FM/CHB MAIL 1400",10000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",318915,2,1,"Grand Duke","4","g",58.50,6,1.25.01,0.36.47,7.30," ","Graeme Sanders & Debbie Sweeney","Te Awamutu",8.30,0.00,0.00,"Troy Harris",58.50,0.00,50,0,0,"Approved Plates, Lugging Bit, Blinkers",244648,"BACHELOR DUKE (USA) 2001",230759,"KHAPERS (NZ) 2002",
46560,2018-03-22,6,"Waipukurau","Industry","Race","Waipukurau J.C.","WAIPUKURAU JC 22 MAR","Dead",4,"Fine","True position | 1.5mm rain overnight",196361,1,,Flat,1400,"MDN","CENTRAL FM/CHB MAIL 1400",10000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",319999,3,4,"Portland Jimmy","4","g",58.50,1,1.23.90,0.35.42,," 4 1/4 LEN","Fraser Auret","Marton",7.80,2.00,6250.00,"Johnathan Parkes",58.50,0.00,47,0,0,"Approved Plates, Lugging Bit, Side Winkers",236672,"METTRE EN JEU (NZ) 2003",214463,"TAKE THREE (NZ) 2000",
46560,2018-03-22,6,"Waipukurau","Industry","Race","Waipukurau J.C.","WAIPUKURAU JC 22 MAR","Dead",4,"Fine","True position | 1.5mm rain overnight",196361,1,,Flat,1400,"MDN","CENTRAL FM/CHB MAIL 1400",10000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",330373,4,7,"Mancini","3","g",58.00,8,1.25.27,0.36.25,9.10," ","Mike Breslin","Awapuni",31.90,0.00,0.00,"Chris Johnson",58.00,0.00,48,0,0,"Approved Plates, Lugging Bit, Blinkers (1st time)",258606,"JIMMY CHOUX (NZ) 2007",207192,"SALADA (NZ) 1999",
46560,2018-03-22,6,"Waipukurau","Industry","Race","Waipukurau J.C.","WAIPUKURAU JC 22 MAR","Dead",4,"Fine","True position | 1.5mm rain overnight",196361,1,,Flat,1400,"MDN","CENTRAL FM/CHB MAIL 1400",10000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",336850,5,8,"Master Lincoln","3","g",58.00,5,1.24.93,0.35.58,6.90," LONG NECK","Lisa Latta","Awapuni",42.40,0.00,250.00,"Alex Shin",54.00,4.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers (1st time)",278104,"MASTERCRAFTSMAN (IRE) 2006",261528,"CHAPCHICK (NZ) 2007",
46560,2018-03-22,6,"Waipukurau","Industry","Race","Waipukurau J.C.","WAIPUKURAU JC 22 MAR","Dead",4,"Fine","True position | 1.5mm rain overnight",196361,1,,Flat,1400,"MDN","CENTRAL FM/CHB MAIL 1400",10000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",326210,6,9,"Pokuru Wild","4","m",56.50,3,1.24.71,0.35.80,5.30," NECK","Stephen Marsh","Cambridge",7.20,1.60,1000.00,"Danielle Johnson",56.50,0.00,51,0,0,"Approved Plates, Lugging Bit, Tongue Tie",230462,"DARCI BRAHMA (NZ) 2002",224840,"POKURU STAR (NZ) 2001",
46560,2018-03-22,6,"Waipukurau","Industry","Race","Waipukurau J.C.","WAIPUKURAU JC 22 MAR","Dead",4,"Fine","True position | 1.5mm rain overnight",196361,1,,Flat,1400,"MDN","CENTRAL FM/CHB MAIL 1400",10000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",315801,7,5,"Happy Hitter","4","m",56.50,7,1.25.11,0.35.98,8.10," ","John Bary","Hastings",22.60,0.00,0.00,"Samantha Collett",56.50,0.00,45,0,0,"Approved Plates, Lugging Bit, Side Winkers",285139,"SWISS ACE (AUS) 2004",300564,"I'MHIGHLYDELIGHTED (AUS) 1998",
46560,2018-03-22,6,"Waipukurau","Industry","Race","Waipukurau J.C.","WAIPUKURAU JC 22 MAR","Dead",4,"Fine","True position | 1.5mm rain overnight",196361,1,,Flat,1400,"MDN","CENTRAL FM/CHB MAIL 1400",10000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",304501,8,6,"Incaseitel","5","m",56.50,9,1.28.35,0.39.85,29.10," ","Stephen Nickalls","Awapuni",103.80,0.00,0.00,"Jordan Nason",54.50,2.00,45,0,0,"Approved Plates, Lugging Bit, Nasal Strip",287687,"SHOWCASING (GB) 2007",197813,"PASTEL (NZ) 1997",
46560,2018-03-22,6,"Waipukurau","Industry","Race","Waipukurau J.C.","WAIPUKURAU JC 22 MAR","Dead",4,"Fine","True position | 1.5mm rain overnight",196361,1,,Flat,1400,"MDN","CENTRAL FM/CHB MAIL 1400",10000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",332304,9,3,"Martinelli","3","f",56.00,4,1.24.76,0.35.95,5.60," 1 1/4 LEN","Kirsty Lawrence","Waipukurau",8.20,0.00,500.00,"Alysha Collett",56.00,0.00,52,0,0,"Approved Plates, Lugging Bit, Blinkers, Barrier Blanket",268744,"BURGUNDY (NZ) 2008",252317,"A LA VOTRE (NZ) 2006",
46560,2018-03-22,6,"Waipukurau","Industry","Race","Waipukurau J.C.","WAIPUKURAU JC 22 MAR","Dead",4,"Fine","True position | 1.5mm rain overnight",196366,2,,Flat,1400,"MDN 3YO","BAYLEYS/CENTRALINES 3YO",10000.00,13:42:00,"N",,"3yo","Maiden","unrestricted","sw","Dead",4,"Fine",336373,1,1,"Lincoln Raider","3","g",57.50,1,1.25.82,0.34.45,," 1 3/4 LEN","Lisa Latta","Awapuni",3.30,1.40,6250.00,"Robert Hannam",57.50,0.00,51,0,0,"Approved Plates, Lugging Bit",172521,"O'REILLY (NZ) 1993",248875,"ELUSIVE DREAMS (NZ) 2005",
