<-- Copyright Notice: (c) 2016 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
33560,2006-04-06,4,"Hastings","Other","Race","Hawke's Bay Racing Inc.","HAWKE'S BAY RI 06 APR","Dead",0,"Fine","Out 5 Metres",134000,1,,Flat,1400,"MDN 3YO","NETHERBY 3 YEAR OLD",5000.00,12:12:00,"N",,"3yo","Maiden","unrestricted","sw","Dead",0,"Fine",226702,1,10,"Gold Seeker","3","g",57.00,6,,,5.40," ","Stewart Mitchell","Bulls",,,0.00,"Hayden Tinsley",57.00,0.00,50,0,0,"",219337,"SAKURA SEEKING (USA) 1994",171572,"FILLE DE KEG (NZ) 1993",
33560,2006-04-06,4,"Hastings","Other","Race","Hawke's Bay Racing Inc.","HAWKE'S BAY RI 06 APR","Dead",0,"Fine","Out 5 Metres",134000,1,,Flat,1400,"MDN 3YO","NETHERBY 3 YEAR OLD",5000.00,12:12:00,"N",,"3yo","Maiden","unrestricted","sw","Dead",0,"Fine",229571,2,5,"I See You","3","g",57.00,9,,,8.30," ","Tim Symes","Hastings",,,0.00,"Michael Walker",57.00,0.00,50,0,0,"",219337,"SAKURA SEEKING (USA) 1994",187691,"INTENSIVE CARE (NZ) 1996",
33560,2006-04-06,4,"Hastings","Other","Race","Hawke's Bay Racing Inc.","HAWKE'S BAY RI 06 APR","Dead",0,"Fine","Out 5 Metres",134000,1,,Flat,1400,"MDN 3YO","NETHERBY 3 YEAR OLD",5000.00,12:12:00,"N",,"3yo","Maiden","unrestricted","sw","Dead",0,"Fine",228627,3,8,"Montmorency","3","g",57.00,8,,,7.50," ","David & Sarah Haworth","Foxton",,,0.00,"Tomohiro Sasada",53.00,4.00,50,0,0,"",219422,"ALMUTAWAKEL (GB) 1995",174797,"LANATA (NZ) 1994",
33560,2006-04-06,4,"Hastings","Other","Race","Hawke's Bay Racing Inc.","HAWKE'S BAY RI 06 APR","Dead",0,"Fine","Out 5 Metres",134000,1,,Flat,1400,"MDN 3YO","NETHERBY 3 YEAR OLD",5000.00,12:12:00,"N",,"3yo","Maiden","unrestricted","sw","Dead",0,"Fine",231370,4,1,"Sir Dylan","3","g",57.00,10,,,8.80," ","Wayne Chittick","Waipukurau",,,0.00,"Kane Smith",57.00,0.00,50,0,0,"",184718,"DANSKE (NZ) 1995",156111,"LONGLANDS (NZ) 1991",
33560,2006-04-06,4,"Hastings","Other","Race","Hawke's Bay Racing Inc.","HAWKE'S BAY RI 06 APR","Dead",0,"Fine","Out 5 Metres",134000,1,,Flat,1400,"MDN 3YO","NETHERBY 3 YEAR OLD",5000.00,12:12:00,"N",,"3yo","Maiden","unrestricted","sw","Dead",0,"Fine",228263,5,6,"Pose For Me","3","f",55.50,1,1.24.01,,," NOSE","Murray Baker","Cambridge",,,3125.00,"David Walsh",55.50,0.00,57,0,0,"",23274,"LORD BALLINA (AUS) 1979",191077,"CENT FOR ME (NZ) 1996",
33560,2006-04-06,4,"Hastings","Other","Race","Hawke's Bay Racing Inc.","HAWKE'S BAY RI 06 APR","Dead",0,"Fine","Out 5 Metres",134000,1,,Flat,1400,"MDN 3YO","NETHERBY 3 YEAR OLD",5000.00,12:12:00,"N",,"3yo","Maiden","unrestricted","sw","Dead",0,"Fine",231734,6,3,"Margaret Watson","3","f",55.50,3,,,0.60," 3 1/4 LEN","Peter Lock","Te Aroha",,,500.00,"Matthew Cameron",55.50,0.00,56,0,0,"",192006,"TUSCANY FLYER (AUS) 1992",116385,"LUCY'S DREAM (NZ) 1988",
33560,2006-04-06,4,"Hastings","Other","Race","Hawke's Bay Racing Inc.","HAWKE'S BAY RI 06 APR","Dead",0,"Fine","Out 5 Metres",134000,1,,Flat,1400,"MDN 3YO","NETHERBY 3 YEAR OLD",5000.00,12:12:00,"N",,"3yo","Maiden","unrestricted","sw","Dead",0,"Fine",226646,7,9,"Sign","3","f",55.50,5,,,4.10," 1 1/4 LEN","Guy Lowry","Hastings",,,125.00,"Andrew Calder",55.50,0.00,56,0,0,"",203120,"TOWKAY (AUS) 1994",168340,"CINNAVIE (NZ) 1993",
33560,2006-04-06,4,"Hastings","Other","Race","Hawke's Bay Racing Inc.","HAWKE'S BAY RI 06 APR","Dead",0,"Fine","Out 5 Metres",134000,1,,Flat,1400,"MDN 3YO","NETHERBY 3 YEAR OLD",5000.00,12:12:00,"N",,"3yo","Maiden","unrestricted","sw","Dead",0,"Fine",228477,8,7,"Miz Em","3","f",55.50,4,,,3.90," SHORT NECK","Lisa Latta","Awapuni",,,250.00,"Bruce Herd",55.50,0.00,55,0,0,"",212390,"ZERPOUR (IRE) 1994",190226,"SMYTZER'S THEME (NZ) 1996",
33560,2006-04-06,4,"Hastings","Other","Race","Hawke's Bay Racing Inc.","HAWKE'S BAY RI 06 APR","Dead",0,"Fine","Out 5 Metres",134000,1,,Flat,1400,"MDN 3YO","NETHERBY 3 YEAR OLD",5000.00,12:12:00,"N",,"3yo","Maiden","unrestricted","sw","Dead",0,"Fine",231911,9,2,"O'Marnie","3","f",55.50,7,,,6.70," ","Patrick Campbell","Hastings",,,0.00,"David Walker",55.50,0.00,50,0,0,"",172521,"O'REILLY (NZ) 1993",154449,"MARNIES MAGIC (NZ) 1991",
33560,2006-04-06,4,"Hastings","Other","Race","Hawke's Bay Racing Inc.","HAWKE'S BAY RI 06 APR","Dead",0,"Fine","Out 5 Metres",134000,1,,Flat,1400,"MDN 3YO","NETHERBY 3 YEAR OLD",5000.00,12:12:00,"N",,"3yo","Maiden","unrestricted","sw","Dead",0,"Fine",230019,10,4,"Pierian","3","f",55.50,2,,,0.10," 1/2 LEN","Graeme Rogerson & Stephen Autridge","Tuhikaramea",,,1000.00,"Lisa Cropp",55.50,0.00,50,0,0,"",219500,"MONTJEU (IRE) 1996",136490,"NIMUE (NZ) 1989",
33560,2006-04-06,4,"Hastings","Other","Race","Hawke's Bay Racing Inc.","HAWKE'S BAY RI 06 APR","Dead",0,"Fine","Out 5 Metres",134003,2,,Flat,1200,"MDN 2YO","FORBES & CO JUVENILE",5000.00,12:45:00,"N",,"2yo","Maiden","unrestricted","sw","Dead",0,"Fine",236377,2,6,"Sandecker","2","g",57.00,1,1.10.47,,," 1 1/4 LEN","Anne Herbert","Cambridge",,,3125.00,"David Walsh",57.00,0.00,55,0,0,"",200260,"SANDTRAP (USA) 1993",189975,"LAGUNA BEACH (AUS) 1992",
33560,2006-04-06,4,"Hastings","Other","Race","Hawke's Bay Racing Inc.","HAWKE'S BAY RI 06 APR","Dead",0,"Fine","Out 5 Metres",134003,2,,Flat,1200,"MDN 2YO","FORBES & CO JUVENILE",5000.00,12:45:00,"N",,"2yo","Maiden","unrestricted","sw","Dead",0,"Fine",235674,4,2,"Rapid Return","2","g",57.00,4,,,4.10," 1 1/4 LEN","Peter Lock","Te Aroha",,,250.00,"Matthew Cameron",57.00,0.00,50,0,0,"",211629,"PINS (AUS) 1996",149219,"BEAU ZENA (NZ) 1990",
33560,2006-04-06,4,"Hastings","Other","Race","Hawke's Bay Racing Inc.","HAWKE'S BAY RI 06 APR","Dead",0,"Fine","Out 5 Metres",134003,2,,Flat,1200,"MDN 2YO","FORBES & CO JUVENILE",5000.00,12:45:00,"N",,"2yo","Maiden","unrestricted","sw","Dead",0,"Fine",239052,5,5,"Southern Belle","2","f",55.50,2,,,1.30," 1 3/4 LEN","Guy Lowry","Hastings",,,1000.00,"Hayden Tinsley",55.50,0.00,52,0,0,"",207051,"SAN LUIS (AUS) 1998",157591,"ALPINE BEAUTY (NZ) 1991",
