<-- Copyright Notice: (c) 2020 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
49458,2020-07-04,4,"Awapuni","Tier 2 Feature","Race","Marton JC","MARTON JC 4 JUL","Heavy",11,"Fine","Inside Bend | 3m from 400-800m mark, then 9m | 2mm Rain Overnight",207759,1,,Flat,1550,"JMP HWT","BONNY GLEN LANDFILL – MIDWEST DISPOSALS 1550",15000.00,11:14:00,"N",,"Unrestricted","Open","unrestricted","hwt","Heavy",11,"Fine",294771,1,1,"Call Me Royal","8","h",74.00,14,1.44.76,0.43.08,20.30," ","Tarissa Mitchell","Cambridge",13.80,0.00,300.00,"Nick Downs",71.00,3.00,84,52,0,"Approved Plates, Standard Bit, Bandages, Nasal Strip",252669,"CIVICS (AUS) 1999",112934,"AUTUMN QUEEN (NZ) 1988",
49458,2020-07-04,4,"Awapuni","Tier 2 Feature","Race","Marton JC","MARTON JC 4 JUL","Heavy",11,"Fine","Inside Bend | 3m from 400-800m mark, then 9m | 2mm Rain Overnight",207759,1,,Flat,1550,"JMP HWT","BONNY GLEN LANDFILL – MIDWEST DISPOSALS 1550",15000.00,11:14:00,"N",,"Unrestricted","Open","unrestricted","hwt","Heavy",11,"Fine",338231,2,3,"Aigne","7","g",67.50,4,1.42.17,0.39.43,5.10," 1/2 LEN","Kevin Myers","Wanganui",7.30,0.00,600.00,"Shaun Fannin",67.50,0.00,71,69,0,"Approved Plates, Lugging Bit, Blinkers",245781,"SUFFICIENT (NZ) 2005",253737,"EMLAJAY (NZ) 2006",
49458,2020-07-04,4,"Awapuni","Tier 2 Feature","Race","Marton JC","MARTON JC 4 JUL","Heavy",11,"Fine","Inside Bend | 3m from 400-800m mark, then 9m | 2mm Rain Overnight",207759,1,,Flat,1550,"JMP HWT","BONNY GLEN LANDFILL – MIDWEST DISPOSALS 1550",15000.00,11:14:00,"N",,"Unrestricted","Open","unrestricted","hwt","Heavy",11,"Fine",330012,3,9,"The Poormanzabeel","5","g",67.50,2,1.41.51,0.40.52,1.30," 2 1/2 LEN","Craig and Shaun Phelan","Cambridge",4.70,1.90,2250.00,"Reece Cole",66.00,1.50,71,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Blinkers, Nasal Strip",226925,"ZED (NZ) 2002",254604,"SAZERAC (NZ) 2006",
49458,2020-07-04,4,"Awapuni","Tier 2 Feature","Race","Marton JC","MARTON JC 4 JUL","Heavy",11,"Fine","Inside Bend | 3m from 400-800m mark, then 9m | 2mm Rain Overnight",207759,1,,Flat,1550,"JMP HWT","BONNY GLEN LANDFILL – MIDWEST DISPOSALS 1550",15000.00,11:14:00,"N",,"Unrestricted","Open","unrestricted","hwt","Heavy",11,"Fine",300923,4,14,"Onefortheditch","8","m",66.00,7,1.43.16,0.40.09,10.90," ","Kevin Myers","Wanganui",14.50,0.00,300.00,"Sam O'Malley",65.00,1.00,65,59,0,"Approved Plates, Lugging Bit, Barrier Blanket",238291,"ELUSIVE CITY (USA) 2000",235847,"MOLLY O'REILLY (NZ) 2003",
49458,2020-07-04,4,"Awapuni","Tier 2 Feature","Race","Marton JC","MARTON JC 4 JUL","Heavy",11,"Fine","Inside Bend | 3m from 400-800m mark, then 9m | 2mm Rain Overnight",207759,1,,Flat,1550,"JMP HWT","BONNY GLEN LANDFILL – MIDWEST DISPOSALS 1550",15000.00,11:14:00,"N",,"Unrestricted","Open","unrestricted","hwt","Heavy",11,"Fine",318880,5,8,"Ave Maria","6","m",66.00,3,1.41.96,0.39.04,3.80," 1 1/4 LEN","Kevin Myers","Wanganui",9.30,2.70,1050.00,"Kayla Macnab",64.00,2.00,63,73,0,"Approved Plates, Lugging Bit",244648,"BACHELOR DUKE (USA) 2001",222411,"AVE MAREE (NZ) 2001",
49458,2020-07-04,4,"Awapuni","Tier 2 Feature","Race","Marton JC","MARTON JC 4 JUL","Heavy",11,"Fine","Inside Bend | 3m from 400-800m mark, then 9m | 2mm Rain Overnight",207759,1,,Flat,1550,"JMP HWT","BONNY GLEN LANDFILL – MIDWEST DISPOSALS 1550",15000.00,11:14:00,"N",,"Unrestricted","Open","unrestricted","hwt","Heavy",11,"Fine",331547,6,10,"Bak Da Master","5","g",66.00,1,1.41.28,0.39.51,," 1 1/4 LEN","Jamie Richards","Matamata",3.20,1.60,8100.00,"Michael Roustoby",63.00,3.00,62,59,0,"Approved Plates, Lugging Bit, Nose Band, Tongue Tie",278104,"MASTERCRAFTSMAN (IRE) 2006",235560,"BAK DA PRINCESS (NZ) 2003",
49458,2020-07-04,4,"Awapuni","Tier 2 Feature","Race","Marton JC","MARTON JC 4 JUL","Heavy",11,"Fine","Inside Bend | 3m from 400-800m mark, then 9m | 2mm Rain Overnight",207759,1,,Flat,1550,"JMP HWT","BONNY GLEN LANDFILL – MIDWEST DISPOSALS 1550",15000.00,11:14:00,"N",,"Unrestricted","Open","unrestricted","hwt","Heavy",11,"Fine",287508,7,11,"Centre Attention","9","g",66.00,8,1.43.18,0.41.61,11.10," ","Gerald Innes","Opaki",25.20,0.00,300.00,"Emily Farr",66.00,0.00,62,50,0,"Approved Plates, Lugging Bit, Side Winkers, Nose Band on, Tongue Tie",249283,"GOLD CENTRE (AUS) 2002",240496,"SUDDEN IMPACT (NZ) 2004",
49458,2020-07-04,4,"Awapuni","Tier 2 Feature","Race","Marton JC","MARTON JC 4 JUL","Heavy",11,"Fine","Inside Bend | 3m from 400-800m mark, then 9m | 2mm Rain Overnight",207759,1,,Flat,1550,"JMP HWT","BONNY GLEN LANDFILL – MIDWEST DISPOSALS 1550",15000.00,11:14:00,"N",,"Unrestricted","Open","unrestricted","hwt","Heavy",11,"Fine",294527,8,13,"No Tip","8","g",66.00,5,1.42.25,0.39.77,5.60," 2 1/2 LEN","Paul Nelson & Corrina McDougal","Hastings",12.50,0.00,300.00,"Aaron Kuru",66.00,0.00,62,85,0,"Approved Plates, Standard Bit, Side Winkers, Tongue Tie",236672,"METTRE EN JEU (NZ) 2003",147630,"GROSVENESS (NZ) 1990",
49458,2020-07-04,4,"Awapuni","Tier 2 Feature","Race","Marton JC","MARTON JC 4 JUL","Heavy",11,"Fine","Inside Bend | 3m from 400-800m mark, then 9m | 2mm Rain Overnight",207759,1,,Flat,1550,"JMP HWT","BONNY GLEN LANDFILL – MIDWEST DISPOSALS 1550",15000.00,11:14:00,"N",,"Unrestricted","Open","unrestricted","hwt","Heavy",11,"Fine",272593,9,4,"The Great Guru","10","g",66.00,10,1.43.39,0.40.60,12.30," ","Lisa Latta","Awapuni",20.10,0.00,300.00,"Timothy Johnson",66.00,0.00,62,69,69,"Approved Plates, Lugging Bit, Blinkers",255627,"GALLANT GURU (AUS) 2002",221694,"GREYLING (NZ) 2001",
49458,2020-07-04,4,"Awapuni","Tier 2 Feature","Race","Marton JC","MARTON JC 4 JUL","Heavy",11,"Fine","Inside Bend | 3m from 400-800m mark, then 9m | 2mm Rain Overnight",207759,1,,Flat,1550,"JMP HWT","BONNY GLEN LANDFILL – MIDWEST DISPOSALS 1550",15000.00,11:14:00,"N",,"Unrestricted","Open","unrestricted","hwt","Heavy",11,"Fine",280140,10,12,"Lovetokeephim (AUS)","9","g",66.00,6,1.42.69,0.40.81,8.10," ","Kim Clapperton","Awapuni",21.60,0.00,300.00,"Dean Parker",63.00,3.00,61,50,0,"Approved Plates, Lugging Bit, Visor Blinkers, Nose Band",222919,"KEEPER (AUS) 1997",216677,"AMERICAN CASH (USA) 1996",
