<-- Copyright Notice: (c) 2019 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
47451,2019-07-10,2,"Avondale","Industry","Race","Avondale JC","AVONDALE JC 10 JUL","Heavy",10,"Cloudy","Out 5m",202378,1,,Flat,1200,"MDN 2YO&UP","AJC.CO.NZ 1200",10000.00,11:56:00,"N",,"2yo&up","Maiden","unrestricted","sw","Heavy",10,"Cloudy",351384,1,5,"Razor","3","g",58.50,3,1.16.76,0.39.56,2.90," NECK","Stephen Ralph","Te Awamutu",6.00,2.30,1000.00,"Kavish Chowdhoory",56.50,2.00,49,0,0,"Approved Plates, Lugging Bit",242640,"ROC DE CAMBES (NZ) 2004",264130,"MEADOWS (NZ) 2008",
47451,2019-07-10,2,"Avondale","Industry","Race","Avondale JC","AVONDALE JC 10 JUL","Heavy",10,"Cloudy","Out 5m",202378,1,,Flat,1200,"MDN 2YO&UP","AJC.CO.NZ 1200",10000.00,11:56:00,"N",,"2yo&up","Maiden","unrestricted","sw","Heavy",10,"Cloudy",352588,2,10,"Hurrian","3","g",58.50,1,1.16.26,0.39.58,," NOSE","Annabelle Johnson","Pukekohe Park",4.10,1.90,6250.00,"Andrew Calder",58.50,0.00,47,0,0,"Approved Plates, Lugging Bit, Side Winkers, Tongue Tie",285139,"SWISS ACE (AUS) 2004",268851,"INARA BELLE (NZ) 2008",
47451,2019-07-10,2,"Avondale","Industry","Race","Avondale JC","AVONDALE JC 10 JUL","Heavy",10,"Cloudy","Out 5m",202378,1,,Flat,1200,"MDN 2YO&UP","AJC.CO.NZ 1200",10000.00,11:56:00,"N",,"2yo&up","Maiden","unrestricted","sw","Heavy",10,"Cloudy",329127,3,2,"Sleepy Geeg","4","g",58.50,9,1.17.48,0.40.17,6.80," ","Nigel Elliott","Matamata",23.90,0.00,0.00,"Eilish McCall",55.50,3.00,46,0,0,"Approved Plates, Lugging Bit, Blinkers on",242439,"ONCEUPONATIME (NZ) 2004",227735,"REPLETE (NZ) 2002",
47451,2019-07-10,2,"Avondale","Industry","Race","Avondale JC","AVONDALE JC 10 JUL","Heavy",10,"Cloudy","Out 5m",202378,1,,Flat,1200,"MDN 2YO&UP","AJC.CO.NZ 1200",10000.00,11:56:00,"N",,"2yo&up","Maiden","unrestricted","sw","Heavy",10,"Cloudy",327725,4,8,"Youknowhatimean","4","g",58.50,13,1.17.97,0.40.52,9.50," ","Davina Waddell","Avondale",61.20,0.00,0.00,"Mubs Kareem",54.50,4.00,45,0,0,"Approved Plates, Standard Bit",236729,"GORKY PARK (NZ) 2003",209353,"CAPEL LASS (NZ) 1999",
47451,2019-07-10,2,"Avondale","Industry","Race","Avondale JC","AVONDALE JC 10 JUL","Heavy",10,"Cloudy","Out 5m",202378,1,,Flat,1200,"MDN 2YO&UP","AJC.CO.NZ 1200",10000.00,11:56:00,"N",,"2yo&up","Maiden","unrestricted","sw","Heavy",10,"Cloudy",332451,6,11,"Lady De Winter","4","m",56.50,5,1.17.13,0.40.22,5.00," 3/4 LEN","Denise Jeffcoat","Pukekohe Park",8.50,0.00,250.00,"Trudy Thornton",56.50,0.00,51,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Side Winkers",247685,"EGO (NZ) 2005",258660,"MANDERLEY (NZ) 2007",
47451,2019-07-10,2,"Avondale","Industry","Race","Avondale JC","AVONDALE JC 10 JUL","Heavy",10,"Cloudy","Out 5m",202378,1,,Flat,1200,"MDN 2YO&UP","AJC.CO.NZ 1200",10000.00,11:56:00,"N",,"2yo&up","Maiden","unrestricted","sw","Heavy",10,"Cloudy",328439,7,13,"Kate Louise","4","m",56.50,11,1.17.91,0.41.27,9.20," ","Scott Wenn","Te Aroha",30.50,0.00,0.00,"Rowena Smyth",56.50,0.00,50,0,0,"Ear Covers Pre-Race, Approved Plates, Tongue Control Bit",285139,"SWISS ACE (AUS) 2004",261031,"LUCY IN DISGUISE (NZ) 2007",
47451,2019-07-10,2,"Avondale","Industry","Race","Avondale JC","AVONDALE JC 10 JUL","Heavy",10,"Cloudy","Out 5m",202378,1,,Flat,1200,"MDN 2YO&UP","AJC.CO.NZ 1200",10000.00,11:56:00,"N",,"2yo&up","Maiden","unrestricted","sw","Heavy",10,"Cloudy",353878,8,14,"Tickadiva (AUS)","3","f",56.50,4,1.16.82,0.40.19,3.20," 1 3/4 LEN","Debi-Lee Saxton","Byerley Park",18.10,0.00,500.00,"Rebecca Scott",53.50,3.00,50,0,0,"Approved Plates, Concussion Plates (Front), Lugging Bit, Blinkers (1st time), Nose Band",300896,"TICKETS (AUS) 2006",353879,"LITTLE DIVA (AUS) 2004",
47451,2019-07-10,2,"Avondale","Industry","Race","Avondale JC","AVONDALE JC 10 JUL","Heavy",10,"Cloudy","Out 5m",202378,1,,Flat,1200,"MDN 2YO&UP","AJC.CO.NZ 1200",10000.00,11:56:00,"N",,"2yo&up","Maiden","unrestricted","sw","Heavy",10,"Cloudy",345403,9,7,"Jacinderella","3","f",56.50,7,1.17.30,0.39.25,5.90," ","Stephen Marsh","Cambridge",14.20,0.00,0.00,"Chelsea Burdan",53.50,3.00,49,0,0,"Approved Plates, Lugging Bit, Blinkers",278342,"THEWAYYOUARE (USA) 2005",255546,"ELLA'S CAT (AUS) 2002",
47451,2019-07-10,2,"Avondale","Industry","Race","Avondale JC","AVONDALE JC 10 JUL","Heavy",10,"Cloudy","Out 5m",202378,1,,Flat,1200,"MDN 2YO&UP","AJC.CO.NZ 1200",10000.00,11:56:00,"N",,"2yo&up","Maiden","unrestricted","sw","Heavy",10,"Cloudy",344887,10,1,"Ultimate Angel","3","f",56.50,12,1.17.93,0.40.69,9.30," ","Natalie Tanner","Pukekohe Park",14.90,0.00,0.00,"Lynsey Satherley",56.50,0.00,47,0,0,"Approved Plates, Lugging Bit, Side Winkers, Tongue Tie",232838,"NO EXCUSE NEEDED (GB) 1998",241373,"CAPISTRANO ANGEL (NZ) 2004",
47451,2019-07-10,2,"Avondale","Industry","Race","Avondale JC","AVONDALE JC 10 JUL","Heavy",10,"Cloudy","Out 5m",202378,1,,Flat,1200,"MDN 2YO&UP","AJC.CO.NZ 1200",10000.00,11:56:00,"N",,"2yo&up","Maiden","unrestricted","sw","Heavy",10,"Cloudy",337560,11,9,"Spelterini","4","m",56.50,6,1.17.30,0.40.45,5.80," ","Davina Waddell","Avondale",61.00,0.00,0.00,"Vinnie Colgan",56.50,0.00,45,0,0,"Approved Plates, Standard Bit",313448,"NIAGARA (AUS) 2008",228327,"BAY POINT (NZ) 2002",
