<-- Copyright Notice: (c) 2019 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
48461,2019-09-11,2,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 11 SEP","Heavy",11,"Fine","Out 5.5m | 98.5mm Rain Last 7 Days | No Rain Overnight",203295,1,,Flat,1600,"MDN","ULTIMATE MAZDA 1600",10000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Fine",341595,1,1,"Prestigious Lad","4","g",58.50,2,1.47.21,0.39.72,4.50," 3/4 LEN","Iain Kennedy","Rotorua",2.30,1.80,2000.00,"Cameron Lammas",58.50,0.00,50,0,0,"Approved Plates, Standard Bit",313325,"POWER (GB) 2009",258373,"DONTDYEWONDERIN (NZ) 2007",
48461,2019-09-11,2,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 11 SEP","Heavy",11,"Fine","Out 5.5m | 98.5mm Rain Last 7 Days | No Rain Overnight",203295,1,,Flat,1600,"MDN","ULTIMATE MAZDA 1600",10000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Fine",349435,2,2,"Captain Reg","4","g",58.50,3,1.47.36,0.40.15,5.30," 3 1/4 LEN","Nadine Kelly","Te Aroha",9.10,0.00,1000.00,"Sam Spratt",58.50,0.00,47,0,0,"Approved Plates, Lugging Bit",216831,"HOWBADDOUWANTIT (USA) 1995",257662,"LUCKY LOLA (NZ) 2007",
48461,2019-09-11,2,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 11 SEP","Heavy",11,"Fine","Out 5.5m | 98.5mm Rain Last 7 Days | No Rain Overnight",203295,1,,Flat,1600,"MDN","ULTIMATE MAZDA 1600",10000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Fine",335464,3,6,"Blade Runner","5","g",58.50,5,1.48.19,0.40.44,10.90," 1 1/4 LEN","Linda Laing","Cambridge",7.90,0.00,250.00,"Ashvin Goindasamy",55.50,3.00,46,0,0,"Approved Plates, Lugging Bit",242513,"GUILLOTINE (NZ) 2004",229617,"AMBAARUN (NZ) 2002",
48461,2019-09-11,2,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 11 SEP","Heavy",11,"Fine","Out 5.5m | 98.5mm Rain Last 7 Days | No Rain Overnight",203295,1,,Flat,1600,"MDN","ULTIMATE MAZDA 1600",10000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Fine",341091,4,3,"Fourchoux","4","g",58.50,7,1.50.87,0.43.09,27.40," ","Mark Brosnan","Matamata",33.80,0.00,0.00,"Andrew Calder",58.50,0.00,45,0,0,"Approved Plates, Lugging Bit",258606,"JIMMY CHOUX (NZ) 2007",215736,"HEATHER'S MAGIC (NZ) 2000",
48461,2019-09-11,2,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 11 SEP","Heavy",11,"Fine","Out 5.5m | 98.5mm Rain Last 7 Days | No Rain Overnight",203295,1,,Flat,1600,"MDN","ULTIMATE MAZDA 1600",10000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Fine",334299,5,7,"Unacceptable","5","m",56.50,1,1.46.51,0.39.24,," 4 1/2 LEN","John Bell","Cambridge",2.60,1.40,6250.00,"Craig Grylls",56.50,0.00,52,0,0,"Approved Plates, Lugging Bit",278104,"MASTERCRAFTSMAN (IRE) 2006",280144,"MAY MORNING (IRE) 2002",
48461,2019-09-11,2,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 11 SEP","Heavy",11,"Fine","Out 5.5m | 98.5mm Rain Last 7 Days | No Rain Overnight",203295,1,,Flat,1600,"MDN","ULTIMATE MAZDA 1600",10000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Fine",349568,7,4,"Habanero","4","m",56.50,6,1.48.40,0.40.95,12.20," ","Mark Brosnan","Matamata",12.80,0.00,0.00,"Samantha Collett",56.50,0.00,46,0,0,"Approved Plates, Lugging Bit, Blinkers",300510,"BULLBARS (AUS) 2007",248514,"SAND JEWELL (NZ) 2005",
48461,2019-09-11,2,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 11 SEP","Heavy",11,"Fine","Out 5.5m | 98.5mm Rain Last 7 Days | No Rain Overnight",203295,1,,Flat,1600,"MDN","ULTIMATE MAZDA 1600",10000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Fine",343185,8,5,"Glad All Over","4","m",56.50,4,1.47.87,0.40.20,8.60," 2 1/4 LEN","Caroline Pomare","Ardmore",23.70,0.00,500.00,"Taiki Yanagida",54.50,2.00,45,0,0,"Approved Plates, Lugging Bit",313564,"RELIABLE MAN (GB) 2008",251088,"RUNNINGDOWNADREAM (NZ) 2006",
48461,2019-09-11,2,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 11 SEP","Heavy",11,"Fine","Out 5.5m | 98.5mm Rain Last 7 Days | No Rain Overnight",204425,2,,Flat,1200,"MDN","PANUI LODGE JIM PENDER 1200",10000.00,13:42:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Fine",351384,2,1,"Razor","4","g",58.50,2,1.20.14,0.38.07,2.30," 1 1/2 LEN","Stephen Ralph","Te Awamutu",5.20,1.70,2000.00,"Jasmine Fawcett",57.50,1.00,51,0,0,"Approved Plates, Lugging Bit, Tongue Tie",242640,"ROC DE CAMBES (NZ) 2004",264130,"MEADOWS (NZ) 2008",
48461,2019-09-11,2,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 11 SEP","Heavy",11,"Fine","Out 5.5m | 98.5mm Rain Last 7 Days | No Rain Overnight",204425,2,,Flat,1200,"MDN","PANUI LODGE JIM PENDER 1200",10000.00,13:42:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Fine",347176,4,4,"Voltaire's Secret","4","g",58.50,4,1.20.49,0.38.75,4.30," 1/2 HEAD","Chris Wood","Cambridge",8.20,0.00,500.00,"Andrew Calder",58.50,0.00,47,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",285139,"SWISS ACE (AUS) 2004",269668,"BETWEEN YOU AND ME (AUS) 2008",
48461,2019-09-11,2,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 11 SEP","Heavy",11,"Fine","Out 5.5m | 98.5mm Rain Last 7 Days | No Rain Overnight",204425,2,,Flat,1200,"MDN","PANUI LODGE JIM PENDER 1200",10000.00,13:42:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Fine",396339,5,2,"Blizzing Away (AUS)","4","g",58.50,6,1.20.64,0.38.77,5.20," ","Allan Wright","Matamata",14.80,0.00,0.00,"Chelsea Burdan",55.50,3.00,45,0,0,"Approved Plates, Lugging Bit",325398,"ALL TOO HARD (AUS) 2009",396340,"QUACKQUACK (AUS) 2008",
