<-- Copyright Notice: (c) 2019 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
48471,2019-09-22,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 22 SEP","Dead",5,"Fine","True",203329,1,,Flat,800,"2YO SW+P","SSANGYONG 800",22500.00,12:29:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",5,"Fine",378734,1,5,"Edge Of Wonder","2","c",57.00,2,0.46.21,0.33.09,0.50," 2 1/4 LEN","Team Rogerson","Tuhikaramea",4.20,1.70,4500.00,"Ryan Elliot",57.00,0.00,47,0,0,"Approved Plates, Lugging Bit",248656,"TAVISTOCK (NZ) 2005",338446,"WONDERWORLD (AUS) 2007",
48471,2019-09-22,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 22 SEP","Dead",5,"Fine","True",203329,1,,Flat,800,"2YO SW+P","SSANGYONG 800",22500.00,12:29:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",5,"Fine",381729,2,1,"Not An Option (AUS)","2","c",57.00,1,0.46.12,0.33.05,," 1/2 LEN","Tony Pike","Cambridge",1.80,1.20,14060.00,"Leith Innes",57.00,0.00,47,0,0,"Approved Plates, Lugging Bit",238766,"NOT A SINGLE DOUBT (AUS) 2001",273954,"CHINTZ (NZ) 2009",
48471,2019-09-22,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 22 SEP","Dead",5,"Fine","True",203329,1,,Flat,800,"2YO SW+P","SSANGYONG 800",22500.00,12:29:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",5,"Fine",381776,3,4,"Swey My Way","2","f",55.00,4,0.46.91,0.33.98,6.10," NECK","Stephen Ralph","Te Awamutu",9.70,0.00,1125.00,"Sam Spratt",55.00,0.00,50,0,0,"Approved Plates, Lugging Bit",350344,"SWEYNESSE (AUS) 2011",258496,"TECHNO CHARGED (NZ) 2007",
48471,2019-09-22,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 22 SEP","Dead",5,"Fine","True",203329,1,,Flat,800,"2YO SW+P","SSANGYONG 800",22500.00,12:29:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",5,"Fine",380062,4,6,"Belle Folie","2","f",55.00,5,0.46.96,0.33.43,6.40," 7 1/2 LEN","Scott Wenn","Te Aroha",8.80,0.00,565.00,"Ashvin Goindasamy",52.00,3.00,47,0,0,"Approved Plates, Lugging Bit, Blinkers",300680,"POUR MOI (IRE) 2008",310492,"PERFECT IMAGE (NZ) 2012",
48471,2019-09-22,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 22 SEP","Dead",5,"Fine","True",203329,1,,Flat,800,"2YO SW+P","SSANGYONG 800",22500.00,12:29:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",5,"Fine",381890,6,2,"Lady Telena (AUS)","2","f",55.00,3,0.46.48,0.33.48,2.80," 3 1/4 LEN","Stephen Autridge","Matamata",6.50,0.00,2250.00,"Sam Weatherley",55.00,0.00,47,0,0,"Approved Plates, Lugging Bit",291339,"VESPA (NZ) 2011",326071,"LANGARA (AUS) 2010",
48471,2019-09-22,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 22 SEP","Dead",5,"Fine","True",203329,1,,Flat,800,"2YO SW+P","SSANGYONG 800",22500.00,12:29:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",5,"Fine",371245,7,3,"Chilli Choux","2","f",55.00,6,0.48.12,0.34.97,13.90," ","Ken Rae & Krystal Williams-Tuhoro","Ruakaka",20.70,0.00,0.00,"Samantha Collett",55.00,0.00,45,0,0,"Approved Plates, Lugging Bit",258606,"JIMMY CHOUX (NZ) 2007",266499,"SHUSWAP (NZ) 2008",
48471,2019-09-22,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 22 SEP","Dead",5,"Fine","True",203326,2,,Flat,2200,"Rating 65 Benchmark*","COLLIERS INTERNATIONAL 2200",22500.00,13:03:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Dead",5,"Fine",332505,1,4,"Double Happy","5","g",59.00,1,2.18.41,0.35.52,," 1 3/4 LEN","Nigel Tiley","Pukekohe",6.70,2.00,14060.00,"Leith Innes",59.00,0.00,63,0,0,"Approved Plates, Lugging Bit",245781,"SUFFICIENT (NZ) 2005",214745,"COOL TALK (NZ) 2000",
48471,2019-09-22,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 22 SEP","Dead",5,"Fine","True",203326,2,,Flat,2200,"Rating 65 Benchmark*","COLLIERS INTERNATIONAL 2200",22500.00,13:03:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Dead",5,"Fine",331642,2,9,"Hunua Hank","5","g",58.50,3,2.18.65,0.35.99,1.90," 1 1/2 LEN","Nigel Tiley","Pukekohe",7.50,2.30,2250.00,"Samantha Collett",58.50,0.00,62,0,0,"Approved Plates, Standard Bit, Blinkers",193564,"PENTIRE (GB) 1992",210165,"DEVANT (NZ) 1999",
48471,2019-09-22,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 22 SEP","Dead",5,"Fine","True",203326,2,,Flat,2200,"Rating 65 Benchmark*","COLLIERS INTERNATIONAL 2200",22500.00,13:03:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Dead",5,"Fine",321698,3,8,"Tipping Point","6","m",58.00,5,2.19.01,0.35.56,4.20," 3 LEN","Shaun & Emma Clotworthy","Byerley Park",3.80,0.00,565.00,"Andrew Calder",58.00,0.00,65,0,0,"Approved Plates, Lugging Bit, Blinkers, Nasal Strip",278260,"ROAD TO ROCK (AUS) 2004",249323,"HALFYALUCK (NZ) 2005",
48471,2019-09-22,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 22 SEP","Dead",5,"Fine","True",203326,2,,Flat,2200,"Rating 65 Benchmark*","COLLIERS INTERNATIONAL 2200",22500.00,13:03:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Dead",5,"Fine",331287,4,6,"Azabeat","5","g",58.00,6,2.19.47,0.36.43,7.20," ","Wayne Hillis","Matamata",9.60,0.00,0.00,"Matthew Cameron",58.00,0.00,61,0,0,"Approved Plates, Lugging Bit, Blinkers",269429,"AZAMOUR (IRE) 2001",251774,"ART BEAT (NZ) 2006",
