<-- Copyright Notice: (c) 2016 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
31588,2004-11-09,4,"Otaki","Other","Race","Otaki-Maori R.C.","OTAKI-MAORI RC 09 NOV","Good",0,"Fine","8 metres",124752,1,,Flat,800,"2YO","FORD 2YO SERIES 800",5500.00,12:35:00,"N",54.00,"2yo","Open","unrestricted","na","Good",0,"Fine",230836,2,1,"Mr Benny Hill","2","g",56.00,4,,,9.30," LEN","Anne & Wayne Herbert","Riwa Park",,,275.00,"Lisa Cropp",56.00,0.00,51,0,0,"",219979,"CITY ON A HILL (USA) 1997",116429,"IVY DARLING (NZ) 1987",
31588,2004-11-09,4,"Otaki","Other","Race","Otaki-Maori R.C.","OTAKI-MAORI RC 09 NOV","Good",0,"Fine","8 metres",124752,1,,Flat,800,"2YO","FORD 2YO SERIES 800",5500.00,12:35:00,"N",54.00,"2yo","Open","unrestricted","na","Good",0,"Fine",228858,3,7,"Kiwi Crown","2","g",56.00,5,,,10.30," 3 LEN","Dave Enright","Foxton",,,138.00,"Bruce Herd",56.00,0.00,50,0,0,"",206002,"BAHHARE (USA) 1994",154673,"OLIVAIN (NZ) 1991",
31588,2004-11-09,4,"Otaki","Other","Race","Otaki-Maori R.C.","OTAKI-MAORI RC 09 NOV","Good",0,"Fine","8 metres",124752,1,,Flat,800,"2YO","FORD 2YO SERIES 800",5500.00,12:35:00,"N",54.00,"2yo","Open","unrestricted","na","Good",0,"Fine",230770,4,3,"Daring Prince","2","g",55.00,3,,,8.80," 1/2 LEN","Linda Jenkins","Hawera",,,550.00,"Tracy Collis",55.00,0.00,50,0,0,"",190539,"HAAYIL (AUS) 1992",145587,"TWICE AS NICE (NZ) 1989",
31588,2004-11-09,4,"Otaki","Other","Race","Otaki-Maori R.C.","OTAKI-MAORI RC 09 NOV","Good",0,"Fine","8 metres",124752,1,,Flat,800,"2YO","FORD 2YO SERIES 800",5500.00,12:35:00,"N",54.00,"2yo","Open","unrestricted","na","Good",0,"Fine",231679,5,4,"Mi Jubilee","2","f",54.50,1,0.44.72,,," 4 LEN","Stephen Crutchley","Wanganui",,,3437.00,"David Walker",54.50,0.00,55,0,0,"",216831,"HOWBADDOUWANTIT (USA) 1995",185848,"MI STEEL (NZ) 1994",
31588,2004-11-09,4,"Otaki","Other","Race","Otaki-Maori R.C.","OTAKI-MAORI RC 09 NOV","Good",0,"Fine","8 metres",124752,1,,Flat,800,"2YO","FORD 2YO SERIES 800",5500.00,12:35:00,"N",54.00,"2yo","Open","unrestricted","na","Good",0,"Fine",229562,6,2,"Our Pot Of Gold","2","f",54.50,7,,,14.30," ","Carl Taylor","Waipukurau",,,0.00,"Paul Taylor",54.50,0.00,50,0,0,"",62229,"RAINBOW MYTH (NZ) 1985",170832,"AVON STYLE (NZ) 1990",
31588,2004-11-09,4,"Otaki","Other","Race","Otaki-Maori R.C.","OTAKI-MAORI RC 09 NOV","Good",0,"Fine","8 metres",124752,1,,Flat,800,"2YO","FORD 2YO SERIES 800",5500.00,12:35:00,"N",54.00,"2yo","Open","unrestricted","na","Good",0,"Fine",227664,7,5,"Sharp Melody","2","f",54.50,2,,,4.00," 4 3/4 LEN","Sandy Dravitzki","New Plymouth",,,1100.00,"Darryl Bradley",54.50,0.00,50,0,0,"",206669,"DAGGERS DRAWN (USA) 1995",212426,"RIGHT TUNE (GB) 1994",
31588,2004-11-09,4,"Otaki","Other","Race","Otaki-Maori R.C.","OTAKI-MAORI RC 09 NOV","Good",0,"Fine","8 metres",124752,1,,Flat,800,"2YO","FORD 2YO SERIES 800",5500.00,12:35:00,"N",54.00,"2yo","Open","unrestricted","na","Good",0,"Fine",230450,8,6,"On' Lign","2","f",54.00,6,,,13.30," ","Dean Howard","Hastings",,,0.00,"Robert Hannam",54.00,0.00,52,0,0,"",216698,"ALIGN (AUS) 1996",170225,"BRANCOLI (NZ) 1993",
31588,2004-11-09,4,"Otaki","Other","Race","Otaki-Maori R.C.","OTAKI-MAORI RC 09 NOV","Good",0,"Fine","8 metres",124751,2,,Flat,1100,"MDN 3YO","CAPITAL RACING 3YO 1100",5000.00,13:10:00,"N",,"3yo","Maiden","unrestricted","sw","Good",0,"Fine",223705,1,8,"King Turbo","3","g",56.00,5,,,11.10," 1 1/4 LEN","R G Clapperton","Awapuni",,,125.00,"Chris Carmine",54.00,2.00,57,0,0,"",192353,"TURBULENT DANCER (USA) 1992",31860,"PRINCESS BEAUT (NZ) 1981",
31588,2004-11-09,4,"Otaki","Other","Race","Otaki-Maori R.C.","OTAKI-MAORI RC 09 NOV","Good",0,"Fine","8 metres",124751,2,,Flat,1100,"MDN 3YO","CAPITAL RACING 3YO 1100",5000.00,13:10:00,"N",,"3yo","Maiden","unrestricted","sw","Good",0,"Fine",225841,3,5,"Just Looking","3","g",56.00,2,,,2.50," 2 3/4 LEN","Stephen Crutchley","Wanganui",,,1000.00,"David Walker",56.00,0.00,55,0,0,"",7032,"CENTAINE (AUS) 1980",118107,"TROCHE (NZ) 1987",
31588,2004-11-09,4,"Otaki","Other","Race","Otaki-Maori R.C.","OTAKI-MAORI RC 09 NOV","Good",0,"Fine","8 metres",124751,2,,Flat,1100,"MDN 3YO","CAPITAL RACING 3YO 1100",5000.00,13:10:00,"N",,"3yo","Maiden","unrestricted","sw","Good",0,"Fine",220190,4,9,"To Excell","3","g",56.00,1,1.03.92,,," 2 1/2 LEN","Howie & Lorraine Mathews","Otaki",,,3125.00,"Jamie Bullard",56.00,0.00,51,0,0,"",198735,"MAGIC OF SYDNEY (AUS) 1993",133981,"MISTAURIAN (NZ) 1988",
31588,2004-11-09,4,"Otaki","Other","Race","Otaki-Maori R.C.","OTAKI-MAORI RC 09 NOV","Good",0,"Fine","8 metres",124751,2,,Flat,1100,"MDN 3YO","CAPITAL RACING 3YO 1100",5000.00,13:10:00,"N",,"3yo","Maiden","unrestricted","sw","Good",0,"Fine",223005,5,1,"Bowled'im","3","g",56.00,6,,,12.40," ","Mike Bell","Foxton",,,0.00,"Ronnie Stam",54.00,2.00,50,0,0,"",158475,"HUNZA COURT (NZ) 1991",80215,"FIRST CITATION (NZ) 1986",
31588,2004-11-09,4,"Otaki","Other","Race","Otaki-Maori R.C.","OTAKI-MAORI RC 09 NOV","Good",0,"Fine","8 metres",124751,2,,Flat,1100,"MDN 3YO","CAPITAL RACING 3YO 1100",5000.00,13:10:00,"N",,"3yo","Maiden","unrestricted","sw","Good",0,"Fine",220444,7,7,"Fields Of Athenrye","3","f",54.50,7,,,12.50," ","John Wheeler","New Plymouth",,,0.00,"Matthias Kumar",50.50,4.00,57,0,0,"",213148,"CAPE CROSS (IRE) 1994",168514,"KAAP'S GEM (NZ) 1993",
31588,2004-11-09,4,"Otaki","Other","Race","Otaki-Maori R.C.","OTAKI-MAORI RC 09 NOV","Good",0,"Fine","8 metres",124751,2,,Flat,1100,"MDN 3YO","CAPITAL RACING 3YO 1100",5000.00,13:10:00,"N",,"3yo","Maiden","unrestricted","sw","Good",0,"Fine",222823,8,6,"Anam Cara","3","f",54.50,8,,,15.90," ","Geoff Haigh","Levin",,,0.00,"Lisa Cropp",54.50,0.00,52,0,0,"",39811,"STRAIGHT STRIKE (USA) 1977",181361,"ACLARE (NZ) 1995",
31588,2004-11-09,4,"Otaki","Other","Race","Otaki-Maori R.C.","OTAKI-MAORI RC 09 NOV","Good",0,"Fine","8 metres",124751,2,,Flat,1100,"MDN 3YO","CAPITAL RACING 3YO 1100",5000.00,13:10:00,"N",,"3yo","Maiden","unrestricted","sw","Good",0,"Fine",226109,9,2,"Cate Moss","3","f",54.50,3,,,5.30," 5 1/4 LEN","Lisa Latta","Awapuni",,,500.00,"Mark Barnsley",54.50,0.00,51,0,0,"",79353,"KAAPSTAD (NZ) 1984",175791,"BALLERMOSS (NZ) 1994",
31588,2004-11-09,4,"Otaki","Other","Race","Otaki-Maori R.C.","OTAKI-MAORI RC 09 NOV","Good",0,"Fine","8 metres",124751,2,,Flat,1100,"MDN 3YO","CAPITAL RACING 3YO 1100",5000.00,13:10:00,"N",,"3yo","Maiden","unrestricted","sw","Good",0,"Fine",225650,11,3,"Hot Chocolate","3","f",54.50,4,,,10.60," 1/2 LEN","Karen Zimmerman","Otaki",,,250.00,"Darryl Bradley",54.50,0.00,50,0,0,"",23274,"LORD BALLINA (AUS) 1979",185281,"CLAY MAGIC (NZ) 1995",
31588,2004-11-09,4,"Otaki","Other","Race","Otaki-Maori R.C.","OTAKI-MAORI RC 09 NOV","Good",0,"Fine","8 metres",124751,2,,Flat,1100,"MDN 3YO","CAPITAL RACING 3YO 1100",5000.00,13:10:00,"N",,"3yo","Maiden","unrestricted","sw","Good",0,"Fine",221400,12,4,"Petulance","3","f",54.50,9,,,16.40," ","Anne & Wayne Herbert","Riwa Park",,,0.00,"Robert Hannam",54.50,0.00,50,0,0,"",213057,"FASLIYEV (USA) 1997",214140,"SHESASPORTIN (USA) 1991",
31588,2004-11-09,4,"Otaki","Other","Race","Otaki-Maori R.C.","OTAKI-MAORI RC 09 NOV","Good",0,"Fine","8 metres",124755,3,,Flat,1300,"MDN CG&E","CENTRAL FORKLIFTS 1300",5000.00,13:45:00,"N",,"Unrestricted","Maiden","c,g&e","sw","Good",0,"Fine",214137,1,6,"Battle Dazzle","4","h",56.00,8,,,14.30," ","Karen Zimmerman","Otaki",,,0.00,"Darryl Bradley",56.00,0.00,58,0,0,"",175309,"STARK SOUTH (USA) 1988",146767,"FAIR HORIZON (NZ) 1990",
31588,2004-11-09,4,"Otaki","Other","Race","Otaki-Maori R.C.","OTAKI-MAORI RC 09 NOV","Good",0,"Fine","8 metres",124755,3,,Flat,1300,"MDN CG&E","CENTRAL FORKLIFTS 1300",5000.00,13:45:00,"N",,"Unrestricted","Maiden","c,g&e","sw","Good",0,"Fine",218845,2,7,"Calm Gold","4","g",56.00,13,,,31.50," ","Stephen Crutchley","Wanganui",,,0.00,"Renee Fraser-Jones",56.00,0.00,56,0,0,"",180648,"JAHAFIL (GB) 1988",106011,"CALLANIA (NZ) 1986",
