<-- Copyright Notice: (c) 2019 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200731,1,,Flat,2130,"Rating 65 Benchmark*","McCALLUMS GROUP STAYERS HANDICAP",10000.00,13:01:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Good",3,"Fine",292735,1,1,"Mac Murdoch","7","g",59.00,4,2.16.29,0.38.39,11.90," 2 LEN","Jo-Anne Dalton","Ascot Park",8.50,0.00,500.00,"Jacob Lowry",59.00,0.00,62,0,0,"Approved Plates, Lugging Bit, Blinkers",255627,"GALLANT GURU (AUS) 2002",187301,"PERSONAL PRINCESS (NZ) 1996",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200731,1,,Flat,2130,"Rating 65 Benchmark*","McCALLUMS GROUP STAYERS HANDICAP",10000.00,13:01:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Good",3,"Fine",324373,2,2,"Lil Miss Swiss","5","m",57.50,2,2.14.51,0.36.78,0.10," 7 3/4 LEN","Kelvin Tyler & Aimee Tyler","Riverton",3.10,1.70,2000.00,"Gee Saejorhor",53.50,4.00,63,0,0,"Approved Plates, Lugging Bit",287683,"RIP VAN WINKLE (IRE) 2006",300359,"MISS SWISS (AUS) 2008",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200731,1,,Flat,2130,"Rating 65 Benchmark*","McCALLUMS GROUP STAYERS HANDICAP",10000.00,13:01:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Good",3,"Fine",287091,3,6,"Cairnsville","8","g",57.50,5,2.16.60,0.38.99,13.90," ","Kevin Cairns","Winton",7.30,0.00,250.00,"Amless Bohorun",54.50,3.00,59,0,0,"Approved Plates, Lugging Bit",256237,"MINSTREL COURT (AUS) 2005",213729,"CONNIE CAIRNS (NZ) 2000",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200731,1,,Flat,2130,"Rating 65 Benchmark*","McCALLUMS GROUP STAYERS HANDICAP",10000.00,13:01:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Good",3,"Fine",298725,5,5,"Leila Eve","7","m",55.50,P,,,," ","Jo-Ann Gordon","Ascot Park",4.90,0.00,0.00,"Kalai Selvan",55.50,0.00,59,0,0,"Approved Plates, Lugging Bit",241092,"ALAMOSA (NZ) 2004",197721,"RAISE THE ROOF (NZ) 1997",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200731,1,,Flat,2130,"Rating 65 Benchmark*","McCALLUMS GROUP STAYERS HANDICAP",10000.00,13:01:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Good",3,"Fine",331734,6,4,"Valetina Vittoria","4","m",55.00,3,2.15.69,0.37.75,7.90," 4 LEN","Kelvin Tyler & Aimee Tyler","Riverton",3.40,0.00,1000.00,"Brett Murray",53.00,2.00,58,0,0,"Approved Plates, Lugging Bit",258606,"JIMMY CHOUX (NZ) 2007",278174,"ROYAL THEATRE (AUS) 1999",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200731,1,,Flat,2130,"Rating 65 Benchmark*","McCALLUMS GROUP STAYERS HANDICAP",10000.00,13:01:00,"N",54.00,"Unrestricted","Rating 65","unrestricted","hcp","Good",3,"Fine",300191,7,3,"Madam De Soir","7","m",54.00,1,2.14.50,0.36.37,," 1/2 HEAD","John Phillips","Winton",8.30,3.50,6250.00,"Chris Johnson",54.00,0.00,55,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",277609,"RAISE THE FLAG (GB) 2005",213393,"GRACE DE SOIR (NZ) 2000",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200733,2,,Flat,2130,"MDN","CENTRAL SOUTHLAND FREIGHT MAIDEN",10000.00,13:36:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",314492,1,6,"Beam Me Up Scotty","5","g",58.50,3,2.14.93,0.37.21,5.50," 1/2 LEN","Jo-Anne Dalton","Ascot Park",3.50,1.50,1000.00,"Courtney Barnes",58.50,0.00,53,0,0,"Approved Plates, Lugging Bit, Side Winkers",301053,"CAPE BLANCO (IRE) 2007",241892,"MORGALICIOUS (NZ) 2004",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200733,2,,Flat,2130,"MDN","CENTRAL SOUTHLAND FREIGHT MAIDEN",10000.00,13:36:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",338230,2,8,"Rock Master","4","g",58.50,6,2.15.16,0.37.43,7.10," ","Sally McKay","Ascot Park",8.90,0.00,0.00,"Brett Murray",56.50,2.00,50,0,0,"Approved Plates, Lugging Bit, Blinkers, Pacifiers (1st time), Boots, Nose Band, Tongue Tie (1st time)",278260,"ROAD TO ROCK (AUS) 2004",254606,"LA REINE (NZ) 2006",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200733,2,,Flat,2130,"MDN","CENTRAL SOUTHLAND FREIGHT MAIDEN",10000.00,13:36:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",324463,3,4,"Colour Me Red","5","g",58.50,7,2.15.56,0.37.57,9.90," ","Graham & Michael Eade","Riverton",11.70,0.00,0.00,"Jacob Lowry",58.50,0.00,45,0,0,"Approved Plates, Lugging Bit, Side Winkers on",226093,"PAINTED BLACK (JPN) 1996",164538,"IVORY EVE (NZ) 1992",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200733,2,,Flat,2130,"MDN","CENTRAL SOUTHLAND FREIGHT MAIDEN",10000.00,13:36:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",312901,4,9,"Power Punch","6","g",58.50,8,2.15.94,0.38.37,12.40," ","Greg Wright","Winton",21.60,0.00,0.00,"Doni Prastiyou",58.50,0.00,45,0,0,"Approved Plates, Lugging Bit",277609,"RAISE THE FLAG (GB) 2005",200154,"PICKA PEACH (NZ) 1998",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200733,2,,Flat,2130,"MDN","CENTRAL SOUTHLAND FREIGHT MAIDEN",10000.00,13:36:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",321318,5,2,"The Flagon","5","g",58.50,2,2.14.86,0.37.19,5.00," 1/2 LEN","Jo-Ann Gordon","Ascot Park",8.40,2.40,2000.00,"Krishna Mudhoo",57.50,1.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers",277609,"RAISE THE FLAG (GB) 2005",230283,"THE BUBBLE (NZ) 2002",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200733,2,,Flat,2130,"MDN","CENTRAL SOUTHLAND FREIGHT MAIDEN",10000.00,13:36:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",345239,6,5,"Mr Intelligence","3","g",58.00,5,2.15.02,0.36.93,6.10," ","Nikki & Barrie Blatch","Tapanui",30.90,0.00,250.00,"Lee Callaway",58.00,0.00,50,0,0,"Approved Plates, Lugging Bit, Blinkers (1st time)",313448,"NIAGARA (AUS) 2008",314148,"ALL KNOWLEDGE (AUS) 2001",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200733,2,,Flat,2130,"MDN","CENTRAL SOUTHLAND FREIGHT MAIDEN",10000.00,13:36:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",316318,8,10,"Queen El Jay","5","m",56.50,1,2.14.09,0.36.27,," 5 LEN","Anna Hewitson","Invercargill",4.00,1.80,6250.00,"Jillian Morris",56.50,0.00,52,0,0,"Approved Plates, Concussion Plates (Front), Lugging Bit, Nose Band",287683,"RIP VAN WINKLE (IRE) 2006",245835,"IMPETUS (NZ) 2005",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200733,2,,Flat,2130,"MDN","CENTRAL SOUTHLAND FREIGHT MAIDEN",10000.00,13:36:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",336727,9,7,"Luuka","4","m",56.50,4,2.15.00,0.37.25,6.00," 1/2 HEAD","Sally McKay","Ascot Park",6.30,0.00,500.00,"Chris Johnson",56.50,0.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers, Nose Band, Tongue Tie",277609,"RAISE THE FLAG (GB) 2005",227128,"DANSKA MILL (NZ) 2002",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200733,2,,Flat,2130,"MDN","CENTRAL SOUTHLAND FREIGHT MAIDEN",10000.00,13:36:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",326973,10,1,"Turbulence","4","m",56.50,9,2.16.35,0.38.54,15.20," ","Brian & Shane Anderton","Wingatui",14.90,0.00,0.00,"Terry Moseley",56.50,0.00,45,0,0,"Approved Plates, Norton Bit",287687,"SHOWCASING (GB) 2007",262394,"QUEENS MOVE (AUS) 2002",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200733,2,,Flat,2130,"MDN","CENTRAL SOUTHLAND FREIGHT MAIDEN",10000.00,13:36:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",327149,11,3,"Zedaam","4","m",56.50,10,2.16.41,0.39.10,15.70," ","Amber Hoffman","Wingatui",27.10,0.00,0.00,"Kalai Selvan",56.50,0.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",226925,"ZED (NZ) 2002",260176,"AL SHAMEKHA (NZ) 2007",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200734,3,,Flat,1600,"MDN","McKNIGHT & BROWN MAIDEN",10000.00,14:11:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",318680,1,2,"Our Boy Baz","5","g",58.50,5,1.41.30,0.36.07,1.80," ","Kelvin Tyler & Aimee Tyler","Riverton",3.50,0.00,250.00,"Gee Saejorhor",54.50,4.00,54,0,0,"Approved Plates, Lugging Bit, Tongue Tie",278260,"ROAD TO ROCK (AUS) 2004",259571,"CHENNAI (NZ) 2007",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200734,3,,Flat,1600,"MDN","McKNIGHT & BROWN MAIDEN",10000.00,14:11:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",317135,2,1,"Sure He Can","5","g",58.50,1,1.41.04,0.35.90,," NOSE","Paul Ellis","Invercargill",3.90,1.70,6250.00,"Chris Johnson",58.50,0.00,46,0,0,"Approved Plates, Lugging Bit",255989,"IFFRAAJ (GB) 2001",214675,"MULTI TASKER (NZ) 2000",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200734,3,,Flat,1600,"MDN","McKNIGHT & BROWN MAIDEN",10000.00,14:11:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",330388,3,7,"Benlachie","4","g",58.50,6,1.41.64,0.36.80,4.10," ","Ellis Winsloe","Gore",36.30,0.00,0.00,"Doni Prastiyou",58.50,0.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers (1st time)",313563,"HIGHLY RECOMMENDED (AUS) 2008",248149,"GO NICK (NZ) 2005",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200734,3,,Flat,1600,"MDN","McKNIGHT & BROWN MAIDEN",10000.00,14:11:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",336572,4,6,"Gelibolu","4","g",58.50,3,1.41.18,0.36.40,0.90," 1/2 HEAD","Andrea Dickson","Riverton",8.90,0.00,1000.00,"Terry Moseley",58.50,0.00,45,0,0,"Approved Plates, Lugging Bit",276923,"BATTLE PAINT (USA) 2004",216041,"ALBA ZITTA (NZ) 2000",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200734,3,,Flat,1600,"MDN","McKNIGHT & BROWN MAIDEN",10000.00,14:11:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",310272,5,3,"Park Lane","6","g",58.50,7,1.42.04,0.37.03,6.60," ","Amber Hoffman","Wingatui",53.00,0.00,0.00,"Courtney Barnes",58.50,0.00,45,0,0,"Approved Plates, Lugging Bit",222919,"KEEPER (AUS) 1997",210263,"JACILO (NZ) 1999",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200734,3,,Flat,1600,"MDN","McKNIGHT & BROWN MAIDEN",10000.00,14:11:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",329312,6,5,"Mah Girl","4","m",56.50,2,1.41.05,0.36.04,0.10," 3/4 LEN","Michael Daly","Timaru",2.30,1.70,2000.00,"Krishna Mudhoo",55.50,1.00,52,0,0,"Approved Plates, Lugging Bit, Blinkers",248656,"TAVISTOCK (NZ) 2005",233911,"MARTINA (NZ) 2003",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200734,3,,Flat,1600,"MDN","McKNIGHT & BROWN MAIDEN",10000.00,14:11:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",324464,7,4,"Ruakiwi Blaze","5","m",56.50,4,1.41.19,0.36.18,1.00," 3/4 LEN","Graham & Michael Eade","Riverton",14.50,0.00,500.00,"Brett Murray",54.50,2.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers",226093,"PAINTED BLACK (JPN) 1996",224870,"RUAKIWI GEM (NZ) 2001",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200729,4,,Flat,1600,"Rating 72 Benchmark","ILT FOUNDATION HANDICAP",11000.00,14:47:00,"N",54.00,"Unrestricted","Rating 72","unrestricted","hcp","Good",3,"Fine",320303,1,3,"Kilowatt","5","g",59.00,1,1.38.54,0.35.47,," 2 LEN","Kelvin Tyler & Aimee Tyler","Riverton",2.30,1.50,6875.00,"Gee Saejorhor",55.00,4.00,70,0,0,"Approved Plates, Lugging Bit",287450,"SHOCKING (AUS) 2005",278345,"PRINCESS LATIFAH (AUS) 2002",
47485,2019-02-07,6,"Ascot Park","Industry","Race","Southland RC","SOUTHLAND RC 7 FEB","Good",3,"Fine","Out 4m 1200-400, remainder Out 3m",200729,4,,Flat,1600,"Rating 72 Benchmark","ILT FOUNDATION HANDICAP",11000.00,14:47:00,"N",54.00,"Unrestricted","Rating 72","unrestricted","hcp","Good",3,"Fine",285455,2,2,"The Quiet Man","8","g",58.00,4=,1.38.92,0.35.47,2.50," DEAD HEAT","Stephen Blair-Edie","Riverton",6.70,0.00,412.50,"Amless Bohorun",55.00,3.00,68,50,0,"Approved Plates, Lugging Bit, Blinkers",199454,"SHINKO KING (IRE) 1991",174429,"LEI LARK (NZ) 1994",
