<-- Copyright Notice: (c) 2021 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
49705,2021-04-03,2,"Ellerslie","Feature","Race","Auckland RC","AUCKLAND RC 3 APRIL","Dead",6,"Fine","Out 9.5m | 3mm rain overnight",210128,1,,Flat,1500,"3YO SW+P","STELLA ARTOIS 1500",25000.00,12:39:00,"N",,"3yo","Open","unrestricted","sw+p","Dead",6,"Fine",368543,1,1,"Zoltan","3","g",59.50,3,1.30.99,0.34.53,1.50," 1 1/2 LEN","Ken Rae & Krystal Williams-Tuhoro","Ruakaka",10.40,0.00,2125.00,"Troy Harris",59.50,0.00,72,0,0,"Approved Plates, Lugging Bit, Blinkers",255989,"IFFRAAJ (GB) 2001",234603,"EBONY BABE (NZ) 2003",
49705,2021-04-03,2,"Ellerslie","Feature","Race","Auckland RC","AUCKLAND RC 3 APRIL","Dead",6,"Fine","Out 9.5m | 3mm rain overnight",210128,1,,Flat,1500,"3YO SW+P","STELLA ARTOIS 1500",25000.00,12:39:00,"N",,"3yo","Open","unrestricted","sw+p","Dead",6,"Fine",378914,2,6,"Ever So Easy","3","g",57.50,2,1.30.81,0.34.68,0.20," 1 1/4 LEN","Chris Gibbs","Ruakaka",3.10,1.80,4375.00,"Masa Hashizume",55.50,2.00,67,0,0,"Approved Plates, Lugging Bit",268640,"SUPER EASY (NZ) 2008",216535,"CYCEE NUGGET (NZ) 2000",
49705,2021-04-03,2,"Ellerslie","Feature","Race","Auckland RC","AUCKLAND RC 3 APRIL","Dead",6,"Fine","Out 9.5m | 3mm rain overnight",210128,1,,Flat,1500,"3YO SW+P","STELLA ARTOIS 1500",25000.00,12:39:00,"N",,"3yo","Open","unrestricted","sw+p","Dead",6,"Fine",390681,3,7,"Macs","3","g",57.50,1,1.30.77,0.34.75,," SHORT NECK","Chris Gibbs","Ruakaka",3.90,2.10,13500.00,"Jasmine Fawcett",57.50,0.00,65,0,0,"Approved Plates, Lugging Bit, Blinkers",313325,"POWER (GB) 2009",278760,"CLIO (NZ) 2009",
49705,2021-04-03,2,"Ellerslie","Feature","Race","Auckland RC","AUCKLAND RC 3 APRIL","Dead",6,"Fine","Out 9.5m | 3mm rain overnight",210128,1,,Flat,1500,"3YO SW+P","STELLA ARTOIS 1500",25000.00,12:39:00,"N",,"3yo","Open","unrestricted","sw+p","Dead",6,"Fine",380995,4,2,"Prince Of Tallin (AUS)","3","g",57.50,4,1.31.20,0.34.86,3.00," 2 1/2 LEN","Tony Pike","Cambridge",2.80,0.00,1250.00,"Leith Innes",57.50,0.00,63,0,0,"Approved Plates, Lugging Bit, Blinkers, Nose Band",353228,"PRIDE OF DUBAI (AUS) 2012",380996,"ESTONIAN PRINCESS (AUS) 2010",
49705,2021-04-03,2,"Ellerslie","Feature","Race","Auckland RC","AUCKLAND RC 3 APRIL","Dead",6,"Fine","Out 9.5m | 3mm rain overnight",210128,1,,Flat,1500,"3YO SW+P","STELLA ARTOIS 1500",25000.00,12:39:00,"N",,"3yo","Open","unrestricted","sw+p","Dead",6,"Fine",374407,5,3,"Hezashocka","3","g",56.00,5,1.31.55,0.34.87,5.50," 4 1/4 LEN","Shaun & Emma Clotworthy","Byerley Park",10.40,0.00,375.00,"Sam Spratt",56.00,0.00,52,0,0,"Approved Plates, Lugging Bit, Nose Band",287450,"SHOCKING (AUS) 2005",286517,"SHEZAKIWI (NZ) 2010",
49705,2021-04-03,2,"Ellerslie","Feature","Race","Auckland RC","AUCKLAND RC 3 APRIL","Dead",6,"Fine","Out 9.5m | 3mm rain overnight",210128,1,,Flat,1500,"3YO SW+P","STELLA ARTOIS 1500",25000.00,12:39:00,"N",,"3yo","Open","unrestricted","sw+p","Dead",6,"Fine",368184,6,5,"Irish Moonshine","3","g",56.00,7,1.34.01,0.37.04,22.40," ","M F & M L Rogers","Pukekohe Park",49.90,0.00,375.00,"Lynsey Satherley",56.00,0.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers (1st time)",268744,"BURGUNDY (NZ) 2008",202383,"SILK SLIPPER (AUS) 1998",
49705,2021-04-03,2,"Ellerslie","Feature","Race","Auckland RC","AUCKLAND RC 3 APRIL","Dead",6,"Fine","Out 9.5m | 3mm rain overnight",210128,1,,Flat,1500,"3YO SW+P","STELLA ARTOIS 1500",25000.00,12:39:00,"N",,"3yo","Open","unrestricted","sw+p","Dead",6,"Fine",372340,7,4,"Royce Roca","3","f",55.50,6,1.32.13,0.35.87,9.80," ","Peter & Dawn Williams","Byerley Park",23.10,0.00,375.00,"Ashvin Goindasamy",54.50,1.00,61,0,0,"Approved Plates, Lugging Bit, Side Winkers",287992,"EL ROCA (AUS) 2010",226627,"MOUNT ALBERT LIONS (NZ) 2002",
49705,2021-04-03,2,"Ellerslie","Feature","Race","Auckland RC","AUCKLAND RC 3 APRIL","Dead",6,"Fine","Out 9.5m | 3mm rain overnight",210129,2,,Flat,1300,"2YO SW+P","EDWARDS SOUND 1300",22500.00,13:14:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",6,"Fine",410547,1,5,"Lebanese Trader (AUS)","2","c",57.00,3,1.18.41,0.35.71,4.30," 2 1/2 LEN","Tony Pike","Cambridge",1.50,1.20,1912.00,"Troy Harris",57.50,-0.50,52,0,0,"Approved Plates, Lugging Bit",386718,"SHALAA (IRE) 2013",285807,"ARROW IN THE SAND (NZ) 2010",
49705,2021-04-03,2,"Ellerslie","Feature","Race","Auckland RC","AUCKLAND RC 3 APRIL","Dead",6,"Fine","Out 9.5m | 3mm rain overnight",210129,2,,Flat,1300,"2YO SW+P","EDWARDS SOUND 1300",22500.00,13:14:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",6,"Fine",390620,2,10,"Bitethedust","2","c",57.00,10,1.20.72,0.36.20,19.20," ","Dean Wiles","Cambridge",48.40,0.00,337.00,"Ashvin Goindasamy",56.00,1.00,47,0,0,"Approved Plates, Lugging Bit, Blinkers",337555,"PROISIR (AUS) 2009",262135,"LOL (NZ) 2007",
49705,2021-04-03,2,"Ellerslie","Feature","Race","Auckland RC","AUCKLAND RC 3 APRIL","Dead",6,"Fine","Out 9.5m | 3mm rain overnight",210129,2,,Flat,1300,"2YO SW+P","EDWARDS SOUND 1300",22500.00,13:14:00,"N",,"2yo","Open","unrestricted","sw+p","Dead",6,"Fine",394316,3,11,"Marchand","2","g",57.00,2,1.17.99,0.35.09,1.30," 3 LEN","Lance Noble","Karaka",5.50,1.50,3937.00,"Leith Innes",57.00,0.00,47,0,0,"Approved Plates, Lugging Bit",268744,"BURGUNDY (NZ) 2008",231713,"LASHED (AUS) 1999",
