<-- Copyright Notice: (c) 2016 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
30686,2004-05-22,2,"Ellerslie","Other","Race","Auckland R.C.","AUCKLAND RC 22 MAY","Slow",0,"Fine","13 Metres",121797,1,,Hurdle,2760,"INT HDL","FRIDAY FLASH GREAT NORTHERN HURDLES PRELUDE",10000.00,11:35:00,"N",62.00,"","","","","Slow",0,"Fine",162416,1,10,"Cuchulainn","11","g",65.00,6,,,12.30," ","Bob Autridge","Matamata",,,0.00,"Finbarr Leahy",65.00,0.00,0,0,0,"",106216,"PAT'S VICTORY (USA) 1978",60138,"PAID FOR (AUS) 1976",
30686,2004-05-22,2,"Ellerslie","Other","Race","Auckland R.C.","AUCKLAND RC 22 MAY","Slow",0,"Fine","13 Metres",121797,1,,Hurdle,2760,"INT HDL","FRIDAY FLASH GREAT NORTHERN HURDLES PRELUDE",10000.00,11:35:00,"N",62.00,"","","","","Slow",0,"Fine",192747,2,8,"Bogeyman","7","g",64.00,12,,,19.10," ","Allan Sharrock","New Plymouth",,,0.00,"Jonathan Riddell",64.00,0.00,0,0,0,"",8061,"COCKY GOLFER (USA) 1979",156982,"DULCINEA (NZ) 1990",
30686,2004-05-22,2,"Ellerslie","Other","Race","Auckland R.C.","AUCKLAND RC 22 MAY","Slow",0,"Fine","13 Metres",121797,1,,Hurdle,2760,"INT HDL","FRIDAY FLASH GREAT NORTHERN HURDLES PRELUDE",10000.00,11:35:00,"N",62.00,"","","","","Slow",0,"Fine",170725,3,13,"Te Poi Spirit","10","g",64.00,5,,,7.40," ","Alan Biddick","Byerley Park",,,0.00,"Megan Liefting",61.00,3.00,0,0,0,"",105561,"MOON SPIRIT (USA) 1980",84921,"MISS PATSY (NZ) 1982",
30686,2004-05-22,2,"Ellerslie","Other","Race","Auckland R.C.","AUCKLAND RC 22 MAY","Slow",0,"Fine","13 Metres",121797,1,,Hurdle,2760,"INT HDL","FRIDAY FLASH GREAT NORTHERN HURDLES PRELUDE",10000.00,11:35:00,"N",62.00,"","","","","Slow",0,"Fine",181996,4,11,"Chanet","8","m",63.50,8,,,15.00," ","Michelle Northcott","Tuhikaramea",,,0.00,"Richard Eynon",62.00,1.50,0,0,0,"",7077,"CHAD (NZ) 1984",137469,"SONNET HAWK (NZ) 1989",
30686,2004-05-22,2,"Ellerslie","Other","Race","Auckland R.C.","AUCKLAND RC 22 MAY","Slow",0,"Fine","13 Metres",121797,1,,Hurdle,2760,"INT HDL","FRIDAY FLASH GREAT NORTHERN HURDLES PRELUDE",10000.00,11:35:00,"N",62.00,"","","","","Slow",0,"Fine",200129,5,12,"Midnight Opal","5","m",63.50,11,,,18.40," ","John Wheeler","New Plymouth",,,0.00,"Ben Ropiha",64.00,-0.50,0,0,0,"",31349,"POMPEII COURT (USA) 1977",124607,"BRIGHT OPAL (NZ) 1987",
30686,2004-05-22,2,"Ellerslie","Other","Race","Auckland R.C.","AUCKLAND RC 22 MAY","Slow",0,"Fine","13 Metres",121797,1,,Hurdle,2760,"INT HDL","FRIDAY FLASH GREAT NORTHERN HURDLES PRELUDE",10000.00,11:35:00,"N",62.00,"","","","","Slow",0,"Fine",196474,6,9,"Poacher","6","g",63.50,7,,,12.40," ","Ann & Ken Browne","Cambridge",,,0.00,"Michelle Strawbridge",63.50,0.00,50,0,0,"",80976,"SIR TROUT (NZ) 1979",38332,"SNUGGLER (NZ) 1980",
30686,2004-05-22,2,"Ellerslie","Other","Race","Auckland R.C.","AUCKLAND RC 22 MAY","Slow",0,"Fine","13 Metres",121797,1,,Hurdle,2760,"INT HDL","FRIDAY FLASH GREAT NORTHERN HURDLES PRELUDE",10000.00,11:35:00,"N",62.00,"","","","","Slow",0,"Fine",181568,7,1,"Real Vision","8","g",62.50,4,,,6.90," 1/2 LEN","John Mason","Tokoroa",,,500.00,"James Gillies",62.50,0.00,0,0,0,"",65016,"VISION QUEST (NZ) 1984",111013,"REGAL DELL (NZ) 1987",
30686,2004-05-22,2,"Ellerslie","Other","Race","Auckland R.C.","AUCKLAND RC 22 MAY","Slow",0,"Fine","13 Metres",121797,1,,Hurdle,2760,"INT HDL","FRIDAY FLASH GREAT NORTHERN HURDLES PRELUDE",10000.00,11:35:00,"N",62.00,"","","","","Slow",0,"Fine",184384,8,5,"Swigs","8","g",62.50,10,,,16.40," ","Sheryl & Roger McGlade","Cambridge",,,0.00,"Kara Waters",62.50,0.00,0,0,0,"",6931,"CAUTIOUS STYLE (USA) 1981",116294,"AUYAN (NZ) 1987",
30686,2004-05-22,2,"Ellerslie","Other","Race","Auckland R.C.","AUCKLAND RC 22 MAY","Slow",0,"Fine","13 Metres",121797,1,,Hurdle,2760,"INT HDL","FRIDAY FLASH GREAT NORTHERN HURDLES PRELUDE",10000.00,11:35:00,"N",62.00,"","","","","Slow",0,"Fine",175929,9,6,"Battle Master","9","g",62.00,13,,,48.00," ","Murray Wall","Waihi Beach",,,0.00,"Sarah Teggert",59.00,3.00,0,0,0,"",106388,"J.O. DAHLIA (USA) 1980",88600,"BATTLE MISS (NZ) 1984",
30686,2004-05-22,2,"Ellerslie","Other","Race","Auckland R.C.","AUCKLAND RC 22 MAY","Slow",0,"Fine","13 Metres",121797,1,,Hurdle,2760,"INT HDL","FRIDAY FLASH GREAT NORTHERN HURDLES PRELUDE",10000.00,11:35:00,"N",62.00,"","","","","Slow",0,"Fine",185161,10,2,"Drizzle","8","g",62.00,3,,,0.60," 6 1/4 LEN","Ann & Ken Browne","Cambridge",,,1000.00,"Eddie Lamb",62.00,0.00,0,0,0,"",159391,"LOWELL (USA) 1986",32767,"RAINMIST (NZ) 1981",
