<-- Copyright Notice: (c) 2019 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
48439,2019-08-08,4,"Woodville","Industry","Race","Woodville-Pahiatua RC","WOODVILLE-PAHIATUA RC 8 AUG","Heavy",10,"Overcast","True | 3mm Rain Last 24 Hours",203526,1,,Flat,1200,"MDN 3YO","DOUG LOCHEAD PAINT & DECORATOR 1200",10000.00,12:43:00,"N",,"3yo","Maiden","unrestricted","sw","Heavy",10,"Overcast",360795,1,2,"Regal Reward","3","g",57.50,2,1.15.86,0.37.99,0.10," 1 3/4 LEN","Gary Vile","Awapuni",2.70,1.80,2000.00,"Chris Johnson",57.50,0.00,52,0,0,"Approved Plates, Lugging Bit",255989,"IFFRAAJ (GB) 2001",214929,"REGAL ASH (GB) 1997",
48439,2019-08-08,4,"Woodville","Industry","Race","Woodville-Pahiatua RC","WOODVILLE-PAHIATUA RC 8 AUG","Heavy",10,"Overcast","True | 3mm Rain Last 24 Hours",203526,1,,Flat,1200,"MDN 3YO","DOUG LOCHEAD PAINT & DECORATOR 1200",10000.00,12:43:00,"N",,"3yo","Maiden","unrestricted","sw","Heavy",10,"Overcast",357175,2,6,"Robrocks","3","g",57.50,5,1.16.84,0.38.76,5.70," 4 1/2 LEN","Team Rogerson","Tuhikaramea",3.40,0.00,250.00,"Shaun McKay",57.50,0.00,50,0,0,"Approved Plates, Lugging Bit",222919,"KEEPER (AUS) 1997",276299,"ELLERAAD (NZ) 2009",
48439,2019-08-08,4,"Woodville","Industry","Race","Woodville-Pahiatua RC","WOODVILLE-PAHIATUA RC 8 AUG","Heavy",10,"Overcast","True | 3mm Rain Last 24 Hours",203526,1,,Flat,1200,"MDN 3YO","DOUG LOCHEAD PAINT & DECORATOR 1200",10000.00,12:43:00,"N",,"3yo","Maiden","unrestricted","sw","Heavy",10,"Overcast",362333,3,1,"The Irish Gambler","3","g",57.50,4,1.16.54,0.38.49,3.90," 1 3/4 LEN","M, M F & M L Rogers","Pukekohe Park",10.60,0.00,500.00,"Robert Hannam",57.50,0.00,45,0,0,"Approved Plates, Lugging Bit",325005,"PURE CHAMPION (IRE) 2007",273540,"TRUE HAWK (NZ) 2009",
48439,2019-08-08,4,"Woodville","Industry","Race","Woodville-Pahiatua RC","WOODVILLE-PAHIATUA RC 8 AUG","Heavy",10,"Overcast","True | 3mm Rain Last 24 Hours",203526,1,,Flat,1200,"MDN 3YO","DOUG LOCHEAD PAINT & DECORATOR 1200",10000.00,12:43:00,"N",,"3yo","Maiden","unrestricted","sw","Heavy",10,"Overcast",359345,4,7,"World Tour","3","g",57.50,1,1.15.85,0.37.70,," NOSE","Gerald Innes","Opaki",9.40,4.00,6250.00,"Samantha Collett",57.50,0.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers (1st time), Nose Band (1st time)",258606,"JIMMY CHOUX (NZ) 2007",253996,"SURIYAN (NZ) 2006",
48439,2019-08-08,4,"Woodville","Industry","Race","Woodville-Pahiatua RC","WOODVILLE-PAHIATUA RC 8 AUG","Heavy",10,"Overcast","True | 3mm Rain Last 24 Hours",203526,1,,Flat,1200,"MDN 3YO","DOUG LOCHEAD PAINT & DECORATOR 1200",10000.00,12:43:00,"N",,"3yo","Maiden","unrestricted","sw","Heavy",10,"Overcast",360160,5,5,"Here Comes Trouble","3","f",55.50,3,1.16.18,0.37.90,1.90," 2 LEN","Roydon Bergerson","Awapuni",5.30,0.00,1000.00,"Rosie Myers",55.50,0.00,46,0,0,"Approved Plates, Lugging Bit",230462,"DARCI BRAHMA (NZ) 2002",248306,"RUMOUR HAS IT NOW (NZ) 2005",
48439,2019-08-08,4,"Woodville","Industry","Race","Woodville-Pahiatua RC","WOODVILLE-PAHIATUA RC 8 AUG","Heavy",10,"Overcast","True | 3mm Rain Last 24 Hours",203526,1,,Flat,1200,"MDN 3YO","DOUG LOCHEAD PAINT & DECORATOR 1200",10000.00,12:43:00,"N",,"3yo","Maiden","unrestricted","sw","Heavy",10,"Overcast",363044,6,3,"O'Ceirin's Calling","3","f",55.50,7,1.20.03,0.41.61,24.00," ","Kevin Rohloff","Wanganui",32.20,0.00,0.00,"Mereana Hudson",52.50,3.00,45,0,0,"Approved Plates, Lugging Bit (1st time), Blinkers (1st time)",296456,"DIAL A PRAYER (NZ) 2011",283602,"QUEEN OF UR (NZ) 2010",
48439,2019-08-08,4,"Woodville","Industry","Race","Woodville-Pahiatua RC","WOODVILLE-PAHIATUA RC 8 AUG","Heavy",10,"Overcast","True | 3mm Rain Last 24 Hours",203526,1,,Flat,1200,"MDN 3YO","DOUG LOCHEAD PAINT & DECORATOR 1200",10000.00,12:43:00,"N",,"3yo","Maiden","unrestricted","sw","Heavy",10,"Overcast",361527,7,4,"Sovereign Express","3","f",55.50,6,1.17.62,0.39.02,10.20," ","Buddy Lammas","Otaki",8.80,0.00,0.00,"Lisa Allpress",55.50,0.00,45,0,0,"Approved Plates, Lugging Bit",271558,"SHAMEXPRESS (NZ) 2009",259713,"SKITTLE (NZ) 2007",
48439,2019-08-08,4,"Woodville","Industry","Race","Woodville-Pahiatua RC","WOODVILLE-PAHIATUA RC 8 AUG","Heavy",10,"Overcast","True | 3mm Rain Last 24 Hours",203524,2,,Flat,1100,"MDN","CAROLE BUICK 1100",10000.00,13:17:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",10,"Overcast",349992,1,12,"Meryace","4","g",58.50,8,1.09.68,0.37.11,8.50," ","Team Rogerson","Tuhikaramea",20.90,0.00,0.00,"Shaun McKay",58.50,0.00,51,0,0,"Approved Plates, Lugging Bit, Side Winkers",285139,"SWISS ACE (AUS) 2004",278371,"MERAYAAT (AUS) 2003",
48439,2019-08-08,4,"Woodville","Industry","Race","Woodville-Pahiatua RC","WOODVILLE-PAHIATUA RC 8 AUG","Heavy",10,"Overcast","True | 3mm Rain Last 24 Hours",203524,2,,Flat,1100,"MDN","CAROLE BUICK 1100",10000.00,13:17:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",10,"Overcast",346131,2,7,"Thewayyoumademe","4","g",58.50,3,1.08.97,0.37.45,4.30," 1/2 NECK","Lydia Pickford","Hunterville",25.40,5.30,1000.00,"Chris Johnson",58.50,0.00,48,0,0,"Approved Plates, Lugging Bit, Blinkers, Nasal Strip",278342,"THEWAYYOUARE (USA) 2005",263294,"SOLA GRATIA (AUS) 2007",
48439,2019-08-08,4,"Woodville","Industry","Race","Woodville-Pahiatua RC","WOODVILLE-PAHIATUA RC 8 AUG","Heavy",10,"Overcast","True | 3mm Rain Last 24 Hours",203524,2,,Flat,1100,"MDN","CAROLE BUICK 1100",10000.00,13:17:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",10,"Overcast",327551,3,2,"Shanpark","5","g",58.50,5,1.09.15,0.37.41,5.30," 2 LEN","Kevin Myers","Wanganui",7.40,0.00,250.00,"Leah Hemi",58.50,0.00,47,0,0,"Approved Plates, Lugging Bit on",265282,"OCEAN PARK (NZ) 2008",253252,"SHANTAINE (NZ) 2006",
