<-- Copyright Notice: (c) 2019 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203186,2,,Flat,2100,"Rating 72 Benchmark","MOUNT SHOP 2100",25000.00,12:15:00,"N",54.00,"Unrestricted","Rating 72","unrestricted","hcp","Heavy",11,"Showery",310070,17,9,"Summer Warrior","7","g",54.00,3,2.24.42,0.41.66,0.30," 2 LEN","Dean Wiles","Pukekohe",45.60,11.60,2500.00,"Rowena Smyth",54.00,0.00,58,59,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",242513,"GUILLOTINE (NZ) 2004",202929,"BELLISENT (NZ) 1998",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203185,3,,Flat,1200,"Rating 72 Benchmark","THE WORKSHOP 1924 1200",25000.00,12:50:00,"N",54.00,"Unrestricted","Rating 72","unrestricted","hcp","Heavy",11,"Showery",333740,1,6,"Inca Warrior","5","g",61.00,4,1.17.62,0.38.98,5.00," 1 3/4 LEN","Steven Cole","Byerley Park",4.20,0.00,1250.00,"Ashvin Goindasamy",58.00,3.00,74,0,0,"Approved Plates, Lugging Bit, Blinkers, Nose Band",280637,"PER INCANTO (USA) 2004",234298,"PLAYING FOR KEEPS (NZ) 2003",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203185,3,,Flat,1200,"Rating 72 Benchmark","THE WORKSHOP 1924 1200",25000.00,12:50:00,"N",54.00,"Unrestricted","Rating 72","unrestricted","hcp","Heavy",11,"Showery",307042,2,2,"Solmization","7","g",60.00,6,1.18.11,0.39.20,7.60," ","Danny Walker","Byerley Park",6.00,0.00,0.00,"Masa Hashizume",56.00,4.00,72,0,0,"Approved Plates, Lugging Bit",255989,"IFFRAAJ (GB) 2001",232627,"LA MUSICA (AUS) 1998",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203185,3,,Flat,1200,"Rating 72 Benchmark","THE WORKSHOP 1924 1200",25000.00,12:50:00,"N",54.00,"Unrestricted","Rating 72","unrestricted","hcp","Heavy",11,"Showery",320393,3,1,"Justacanta","6","g",59.00,2,1.17.10,0.38.14,2.00," HEAD","Shaun & Emma Clotworthy","Byerley Park",3.30,1.60,5000.00,"Erin Leighton",55.00,4.00,70,0,0,"Approved Plates, Standard Bit, Blinkers",280637,"PER INCANTO (USA) 2004",202343,"JUST CASUAL (NZ) 1998",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203185,3,,Flat,1200,"Rating 72 Benchmark","THE WORKSHOP 1924 1200",25000.00,12:50:00,"N",54.00,"Unrestricted","Rating 72","unrestricted","hcp","Heavy",11,"Showery",304923,4,8,"Call Me Bob","7","g",58.50,9,1.19.14,0.40.41,14.00," ","Nigel Tiley","Pukekohe",9.10,0.00,0.00,"Sam Spratt",58.50,0.00,69,0,0,"Approved Plates, Standard Bit, Blinkers, Tongue Tie",238129,"GOLD MINE (USA) 1999",251486,"ATH LUAN (NZ) 2006",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203185,3,,Flat,1200,"Rating 72 Benchmark","THE WORKSHOP 1924 1200",25000.00,12:50:00,"N",54.00,"Unrestricted","Rating 72","unrestricted","hcp","Heavy",11,"Showery",322495,5,9,"Irish Mist","6","g",57.50,7,1.18.30,0.39.15,8.70," ","M, M F & M L Rogers","Pukekohe Park",8.60,0.00,0.00,"Andrew Calder",57.50,0.00,67,0,0,"Approved Plates, Lugging Bit, Blinkers, Nasal Strip, Tongue Tie",242513,"GUILLOTINE (NZ) 2004",202913,"ICE CAP (NZ) 1998",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203185,3,,Flat,1200,"Rating 72 Benchmark","THE WORKSHOP 1924 1200",25000.00,12:50:00,"N",54.00,"Unrestricted","Rating 72","unrestricted","hcp","Heavy",11,"Showery",290842,6,7,"Liquid Inspiration","8","m",56.00,5,1.17.93,0.38.91,6.80," 3/4 LEN","Wayne Hillis","Matamata",10.50,0.00,625.00,"Darren Danis",54.00,2.00,68,0,0,"Approved Plates, Lugging Bit, Side Winkers",255989,"IFFRAAJ (GB) 2001",167843,"GIMMEE MOORE (NZ) 1992",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203185,3,,Flat,1200,"Rating 72 Benchmark","THE WORKSHOP 1924 1200",25000.00,12:50:00,"N",54.00,"Unrestricted","Rating 72","unrestricted","hcp","Heavy",11,"Showery",291903,7,5,"Lupelani","8","m",55.50,1,1.16.79,0.37.68,," 2 LEN","Nigel Tiley","Pukekohe",8.40,2.50,15625.00,"Matthew Cameron",55.50,0.00,67,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",241392,"NOM DU JEU (NZ) 2004",215343,"LA PUCELLE (NZ) 2000",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203185,3,,Flat,1200,"Rating 72 Benchmark","THE WORKSHOP 1924 1200",25000.00,12:50:00,"N",54.00,"Unrestricted","Rating 72","unrestricted","hcp","Heavy",11,"Showery",337759,8,3,"I Walk Alone","5","g",54.00,8,1.18.41,0.39.30,9.40," ","Clinton Isdale","Te Awamutu",33.80,0.00,0.00,"Donavan Mansour",54.00,0.00,60,0,0,"Ear Covers Pre-Race, Approved Plates, Standard Bit, Blinkers on, Nasal Strip on, Tongue Tie",300510,"BULLBARS (AUS) 2007",217079,"BOULEVARDOFDREAMS (NZ) 2000",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203185,3,,Flat,1200,"Rating 72 Benchmark","THE WORKSHOP 1924 1200",25000.00,12:50:00,"N",54.00,"Unrestricted","Rating 72","unrestricted","hcp","Heavy",11,"Showery",307785,9,4,"Pushka","7","g",54.00,3,1.17.13,0.38.55,2.20," 2 3/4 LEN","George Merkulov","Muriwai Beach",47.90,8.40,2500.00,"Rebecca Scott",51.00,3.00,58,0,0,"Approved Plates, Lugging Bit",245781,"SUFFICIENT (NZ) 2005",170626,"LA ROUSSET (NZ) 1993",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203184,4,,Flat,1600,"Rating 82 Benchmark","PANHEAD CUSTOM ALES 1600",30000.00,13:25:00,"N",54.00,"Unrestricted","Rating 82","unrestricted","hcp","Heavy",11,"Showery",305361,1,7,"Ticket To Ride","7","m",59.00,5,1.46.10,0.42.42,8.10," 1 3/4 LEN","Keith & Gavin Opie","Te Aroha",7.00,0.00,750.00,"Darren Danis",57.00,2.00,77,0,0,"Approved Plates, Hoof Pads (Front), Lugging Bit, Visor Blinkers",287450,"SHOCKING (AUS) 2005",260857,"CLASSY BAWN (NZ) 2007",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203184,4,,Flat,1600,"Rating 82 Benchmark","PANHEAD CUSTOM ALES 1600",30000.00,13:25:00,"N",54.00,"Unrestricted","Rating 82","unrestricted","hcp","Heavy",11,"Showery",331961,2,1,"Paisley Park","5","g",58.50,2,1.44.76,0.40.89,0.80," 3 1/2 LEN","Graham Richardson","Matamata",3.10,1.70,6000.00,"Trudy Thornton",58.50,0.00,72,0,0,"Approved Plates, Lugging Bit",269429,"AZAMOUR (IRE) 2001",251970,"MUSICAL MAGIC (GB) 2003",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203184,4,,Flat,1600,"Rating 82 Benchmark","PANHEAD CUSTOM ALES 1600",30000.00,13:25:00,"N",54.00,"Unrestricted","Rating 82","unrestricted","hcp","Heavy",11,"Showery",329797,3,2,"Cherry Lane","5","m",57.00,7,1.47.70,0.43.94,17.70," ","Nicholas Bishara","Ardmore Lodge",3.50,0.00,0.00,"Rowena Smyth",57.00,0.00,73,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit",301937,"REDWOOD (GB) 2006",245566,"STREET LAW (NZ) 2005",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203184,4,,Flat,1600,"Rating 82 Benchmark","PANHEAD CUSTOM ALES 1600",30000.00,13:25:00,"N",54.00,"Unrestricted","Rating 82","unrestricted","hcp","Heavy",11,"Showery",272231,4,5,"Bransome","10","g",57.00,3,1.45.41,0.41.45,4.30," 1 1/4 LEN","Frank Neill","Te Awamutu",5.50,0.00,3000.00,"Taiki Yanagida",55.00,2.00,69,0,0,"Approved Plates, Lugging Bit, Blinkers",244452,"HANDSOME RANSOM (AUS) 2000",227190,"DAME SINGA (NZ) 2002",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203184,4,,Flat,1600,"Rating 82 Benchmark","PANHEAD CUSTOM ALES 1600",30000.00,13:25:00,"N",54.00,"Unrestricted","Rating 82","unrestricted","hcp","Heavy",11,"Showery",348581,5,6,"Mont Ventoux","4","g",56.00,4,1.45.66,0.41.86,5.60," 2 1/2 LEN","Rudy Liefting","Pukekohe Park",8.30,0.00,1500.00,"Chris Dell",56.00,0.00,67,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",241392,"NOM DU JEU (NZ) 2004",224232,"GOOD REASON (NZ) 2001",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203184,4,,Flat,1600,"Rating 82 Benchmark","PANHEAD CUSTOM ALES 1600",30000.00,13:25:00,"N",54.00,"Unrestricted","Rating 82","unrestricted","hcp","Heavy",11,"Showery",306146,6,4,"Good Vibes","7","m",54.00,6,1.46.45,0.42.70,9.90," ","Peter & Jessica Brosnan","Matamata",18.20,0.00,0.00,"Eilish McCall",51.00,3.00,63,0,0,"Approved Plates, Lugging Bit, Blinkers, Nasal Strip, Tongue Tie",218686,"ELECTRONIC ZONE (USA) 1994",195052,"SOUTHERN DAUGHTER (NZ) 1997",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203184,4,,Flat,1600,"Rating 82 Benchmark","PANHEAD CUSTOM ALES 1600",30000.00,13:25:00,"N",54.00,"Unrestricted","Rating 82","unrestricted","hcp","Heavy",11,"Showery",313504,7,3,"Scaglioni (AUS)","7","g",54.00,1,1.44.62,0.40.67,," 3/4 LEN","Tarissa Mitchell","Cambridge",10.50,4.70,18750.00,"Ashvin Goindasamy",51.00,3.00,60,0,0,"Approved Plates (Hind), Concussion Plates (Front), Lugging Bit, Nose Band, Tongue Tie",287718,"NICCONI (AUS) 2005",313505,"MOSSCEDES (AUS) 2006",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203183,5,,Flat,1400,"OPN HCP","PUKEKOHE PLUMBING 1400",35000.00,14:04:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Heavy",11,"Showery",325468,2,5,"Blue Breeze","6","g",58.50,1,1.31.44,0.40.29,," 1 1/2 LEN","Allan Morley","Byerley Park",4.40,2.20,21875.00,"Erin Leighton",54.50,4.00,90,0,0,"Approved Plates, Concussion Plates (Front), Lugging Bit",300510,"BULLBARS (AUS) 2007",287328,"PEONY ROSE (NZ) 2009",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203183,5,,Flat,1400,"OPN HCP","PUKEKOHE PLUMBING 1400",35000.00,14:04:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Heavy",11,"Showery",292616,3,4,"Admiral","8","g",57.50,5,1.33.01,0.42.12,8.30," ","Stephen Ralph","Te Awamutu",3.60,0.00,875.00,"Trudy Thornton",57.50,0.00,88,0,0,"Approved Plates, Lugging Bit, Side Winkers, Tongue Tie",216698,"ALIGN (AUS) 1996",245526,"PIRATE QUEEN (NZ) 2005",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203183,5,,Flat,1400,"OPN HCP","PUKEKOHE PLUMBING 1400",35000.00,14:04:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Heavy",11,"Showery",323410,4,3,"Battle Time","7","g",56.00,2,1.31.68,0.40.71,1.50," 1/2 LEN","Tim & Margaret Carter","Cambridge",4.20,1.90,7000.00,"Sam Spratt",56.00,0.00,85,0,0,"Approved Plates, Lugging Bit",276923,"BATTLE PAINT (USA) 2004",244371,"LADY OF OAKVIEW (NZ) 2004",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203183,5,,Flat,1400,"OPN HCP","PUKEKOHE PLUMBING 1400",35000.00,14:04:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Heavy",11,"Showery",325038,5,1,"He's Cavalier","8","h",56.00,4,1.32.48,0.41.63,5.50," 2 3/4 LEN","James Hatton","Pukekohe Park",5.80,0.00,1750.00,"Eilish McCall",53.00,3.00,85,0,0,"Approved Plates, Lugging Bit",250272,"CASTLEDALE (IRE) 2001",218601,"SHE'S SO CAVALIER (NZ) 2000",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203183,5,,Flat,1400,"OPN HCP","PUKEKOHE PLUMBING 1400",35000.00,14:04:00,"N",54.00,"Unrestricted","Open","unrestricted","hcp","Heavy",11,"Showery",326333,6,2,"Hello M'Lady","6","m",54.00,3,1.31.82,0.40.67,2.00," 3 1/2 LEN","Vicki Prendergast","Matamata",3.50,0.00,3500.00,"Anna Jones",54.00,0.00,80,0,0,"Approved Plates, Lugging Bit, Nasal Strip",287450,"SHOCKING (AUS) 2005",251660,"THE GENERAL'S LADY (AUS) 2006",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203189,6,,Flat,1400,"MDN","ARNET LAW 1400",10000.00,14:40:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Showery",344417,1,4,"Kapalka","4","g",58.50,3,1.33.53,0.41.60,1.30," HEAD","Team Rogerson","Tuhikaramea",5.20,2.00,1000.00,"Trudy Thornton",58.50,0.00,60,0,0,"Approved Plates, Lugging Bit, Tongue Tie",238456,"SAVABEEL (AUS) 2001",253229,"BEJEWELLED (NZ) 2006",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203189,6,,Flat,1400,"MDN","ARNET LAW 1400",10000.00,14:40:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Showery",332342,2,3,"Plushenko","5","g",58.50,5,1.33.67,0.41.05,1.90," 1 1/4 LEN","Grant & Tana Shaw","Waiuku",15.60,0.00,250.00,"Jasmine Fawcett",57.50,1.00,53,0,0,"Approved Plates, Lugging Bit",264625,"ROCK 'N' POP (AUS) 2008",265920,"RUSSIAN (USA) 2005",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203189,6,,Flat,1400,"MDN","ARNET LAW 1400",10000.00,14:40:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Showery",364311,3,12,"Patch Man (AUS)","4","g",58.50,6,1.33.89,0.41.86,3.20," ","Lance O'Sullivan & Andrew Scott","Matamata",5.70,0.00,0.00,"Ashvin Goindasamy",55.50,3.00,52,0,0,"Approved Plates, Lugging Bit, Side Winkers, Nasal Strip",250718,"SNITZEL (AUS) 2002",364312,"NOBODY GETS (AUS) 2009",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203189,6,,Flat,1400,"MDN","ARNET LAW 1400",10000.00,14:40:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Showery",336534,4,9,"Anatow","5","g",58.50,4,1.33.56,0.40.69,1.50," LONG NECK","M, M F & M L Rogers","Pukekohe Park",21.00,0.00,500.00,"Shaun McKay",58.50,0.00,49,0,0,"Approved Plates, Lugging Bit",203120,"TOWKAY (AUS) 1994",234735,"TAATYANA (NZ) 2003",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203189,6,,Flat,1400,"MDN","ARNET LAW 1400",10000.00,14:40:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Showery",338706,5,1,"Man Power","5","g",58.50,8,1.34.83,0.43.10,9.00," ","Stephen Ralph","Te Awamutu",12.50,0.00,0.00,"Chelsea Burdan",55.50,3.00,46,0,0,"Approved Plates, Lugging Bit",254654,"MAN OF POWER (AUS) 2005",242671,"PINK MARTINI (NZ) 2004",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203189,6,,Flat,1400,"MDN","ARNET LAW 1400",10000.00,14:40:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Showery",326741,6,13,"Le Patron","5","g",58.50,12,1.35.90,0.43.26,15.70," ","Ken Harrison","Te Awamutu",48.90,0.00,0.00,"Taiki Yanagida",56.50,2.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers, Nose Band, Tongue Tie",236672,"METTRE EN JEU (NZ) 2003",232199,"EUCHARIA (NZ) 2002",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203189,6,,Flat,1400,"MDN","ARNET LAW 1400",10000.00,14:40:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Showery",317248,7,6,"Whero Rapa","6","g",58.50,10,1.35.14,0.42.21,11.00," ","Lenny Winters","Kumeu",42.50,0.00,0.00,"Jonathan Riddell",59.00,-0.50,45,0,0,"Approved Plates, Lugging Bit",278350,"RED GIANT (USA) 2004",277270,"PANORAMIC (AUS) 2006",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203189,6,,Flat,1400,"MDN","ARNET LAW 1400",10000.00,14:40:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Showery",348261,8,14,"Haere Up","4","m",56.50,9,1.34.98,0.43.03,10.00," ","Rudy Liefting","Pukekohe Park",5.80,0.00,0.00,"Rebecca Scott",53.50,3.00,53,0,0,"Approved Plates, Lugging Bit",275174,"MOVE FASTER (NZ) 2009",258481,"HAERE RA (NZ) 2007",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203189,6,,Flat,1400,"MDN","ARNET LAW 1400",10000.00,14:40:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Showery",343606,9,10,"My Superior Girl","4","m",56.50,2,1.33.38,0.41.83,0.50," 3/4 LEN","Catherine Cameron","Cambridge",8.20,2.80,2000.00,"Andrew Calder",56.50,0.00,51,0,0,"Approved Plates, Hoof Pads (Front), Lugging Bit, Blinkers",265282,"OCEAN PARK (NZ) 2008",278918,"MY BLOSSOM LADY (AUS) 2008",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203189,6,,Flat,1400,"MDN","ARNET LAW 1400",10000.00,14:40:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Showery",352370,10,2,"Atlanta Georgia","4","m",56.50,7,1.34.52,0.42.27,7.10," ","Brian McKeagg","Tauranga",7.70,0.00,0.00,"Darren Danis",54.50,2.00,50,0,0,"Approved Plates, Lugging Bit",300510,"BULLBARS (AUS) 2007",231683,"LADY ATLANTA (AUS) 2002",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203189,6,,Flat,1400,"MDN","ARNET LAW 1400",10000.00,14:40:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Showery",349837,12,5,"Famous Belle","5","m",56.50,14,1.37.93,0.45.39,28.40," ","Stephen Ralph","Te Awamutu",48.80,0.00,0.00,"Sam Spratt",56.50,0.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers",256344,"FAST 'N' FAMOUS (AUS) 2002",209097,"SADIE BELLE (NZ) 1999",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203189,6,,Flat,1400,"MDN","ARNET LAW 1400",10000.00,14:40:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Showery",332145,13,11,"Hurricane Maggie","5","m",56.50,11,1.35.61,0.42.87,13.90," ","Murray Baker & Andrew Forsman","Cambridge",30.20,0.00,0.00,"Matthew Cameron",56.50,0.00,45,0,0,"Approved Plates, Lugging Bit",219144,"D'CASH (AUS) 1996",229922,"PHOUNTAINE (NZ) 2002",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203189,6,,Flat,1400,"MDN","ARNET LAW 1400",10000.00,14:40:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Showery",346615,14,8,"If We Meet Again","4","m",56.50,13,1.37.62,0.44.55,26.40," ","Ian George","Matamata",93.20,0.00,0.00,"Eilish McCall",53.50,3.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers, Pacifiers, Ear Covers",273123,"FERLAX (NZ) 2009",220126,"CONTEMPLATE (NZ) 2001",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",203189,6,,Flat,1400,"MDN","ARNET LAW 1400",10000.00,14:40:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Showery",359639,15,7,"Rising Ransom","3","g",56.00,1,1.33.27,0.40.95,," 1/2 LEN","Stephen Marsh","Cambridge",10.30,3.10,6250.00,"Craig Grylls",56.00,0.00,47,0,0,"Approved Plates, Lugging Bit",238720,"EKRAAR (USA) 1997",270965,"GEM LOVER (NZ) 2008",
48440,2019-08-10,2,"Pukekohe Park","Feature","Race","Counties RC","COUNTIES RC 10 AUG","Heavy",11,"Showery","True | 70mm Rain Last 7 Days | 4mm Rain Last 24 Hours | Further Rain Forecast",204299,7,,Flat,1400,"MDN","MARTIN 'SMOKEY' MORGAN MEMORIAL 1400",10000.00,15:14:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",11,"Showery",307519,1,4,"Answer Back","7","g",58.50,2,1.33.94,0.41.33,1.30," 3/4 LEN","Shirley Hewetson","Te Awamutu",9.50,2.80,2000.00,"Tegan Newman",55.50,3.00,53,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Nasal Strip",287691,"PACO BOY (IRE) 2005",236345,"POLLY PERKINS (NZ) 2003",
