<-- Copyright Notice: (c) 2021 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
49768,2021-06-10,4,"New Plymouth Raceway","Industry","Race","Taranaki RI","TARANAKI RI 10 JUN","Heavy",10,"Fine","Out 11m | No rain | Heavy dew",211459,2,,Flat,1600,"Rating 65 Benchmark HWT*","	MONSTAVISION SUPPORTING LIFE EDUCATION TRUST HWT",10000.00,12:32:00,"N",65.00,"Unrestricted","Rating 65","unrestricted","hwt","Heavy",10,"Fine",345102,4,3,"Smooth Cognac","5","m",66.50,7,1.44.54,0.41.61,11.30," ","Rosie Buchanan","Stratford",4.90,0.00,200.00,"Shaun Phelan",66.50,0.00,62,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Nose Band",236729,"GORKY PARK (NZ) 2003",224327,"TERRESSA (NZ) 2001",
49768,2021-06-10,4,"New Plymouth Raceway","Industry","Race","Taranaki RI","TARANAKI RI 10 JUN","Heavy",10,"Fine","Out 11m | No rain | Heavy dew",211459,2,,Flat,1600,"Rating 65 Benchmark HWT*","	MONSTAVISION SUPPORTING LIFE EDUCATION TRUST HWT",10000.00,12:32:00,"N",65.00,"Unrestricted","Rating 65","unrestricted","hwt","Heavy",10,"Fine",337111,5,7,"Blanco Bay","6","g",66.50,9,1.46.57,0.42.48,23.60," ","Peter & Jessica Brosnan","Matamata",45.80,0.00,200.00,"Nick Downs",66.50,0.00,58,55,0,"Approved Plates, Hoof Pads (Front) (1st time), Standard Bit, Blinkers",301053,"CAPE BLANCO (IRE) 2007",227041,"MORTON BABE (NZ) 2001",
49768,2021-06-10,4,"New Plymouth Raceway","Industry","Race","Taranaki RI","TARANAKI RI 10 JUN","Heavy",10,"Fine","Out 11m | No rain | Heavy dew",211459,2,,Flat,1600,"Rating 65 Benchmark HWT*","	MONSTAVISION SUPPORTING LIFE EDUCATION TRUST HWT",10000.00,12:32:00,"N",65.00,"Unrestricted","Rating 65","unrestricted","hwt","Heavy",10,"Fine",347816,6,5,"Capellani","5","g",66.50,2,1.42.73,0.39.58,0.50," 1 1/4 LEN","Team Rogerson","Tuhikaramea",6.20,1.80,1500.00,"Emily Farr",66.50,0.00,58,0,0,"Approved Plates, Lugging Bit, Blinkers",242640,"ROC DE CAMBES (NZ) 2004",267619,"CAVESTANI (NZ) 2008",
49768,2021-06-10,4,"New Plymouth Raceway","Industry","Race","Taranaki RI","TARANAKI RI 10 JUN","Heavy",10,"Fine","Out 11m | No rain | Heavy dew",211459,2,,Flat,1600,"Rating 65 Benchmark HWT*","	MONSTAVISION SUPPORTING LIFE EDUCATION TRUST HWT",10000.00,12:32:00,"N",65.00,"Unrestricted","Rating 65","unrestricted","hwt","Heavy",10,"Fine",334626,7,2,"I Am A Craftsman","6","g",66.50,4,1.43.36,0.40.59,5.30," LONG NECK","Fraser Auret","Marton",6.40,0.00,400.00,"Clayton Chipperfield",66.50,0.00,58,0,0,"Approved Plates, Lugging Bit, Tongue Tie",278104,"MASTERCRAFTSMAN (IRE) 2006",261829,"FLOAISHA (NZ) 2007",
49768,2021-06-10,4,"New Plymouth Raceway","Industry","Race","Taranaki RI","TARANAKI RI 10 JUN","Heavy",10,"Fine","Out 11m | No rain | Heavy dew",211459,2,,Flat,1600,"Rating 65 Benchmark HWT*","	MONSTAVISION SUPPORTING LIFE EDUCATION TRUST HWT",10000.00,12:32:00,"N",65.00,"Unrestricted","Rating 65","unrestricted","hwt","Heavy",10,"Fine",292781,8,4,"Master Patrick","9","g",65.50,5,1.43.45,0.40.10,5.70," ","Anna Clement","Hawera",37.40,0.00,200.00,"Shaun Fannin",65.50,0.00,56,50,50,"Approved Plates, Lugging Bit, Side Winkers (1st time), Boots",222919,"KEEPER (AUS) 1997",228975,"FREEZEM (NZ) 2002",
49768,2021-06-10,4,"New Plymouth Raceway","Industry","Race","Taranaki RI","TARANAKI RI 10 JUN","Heavy",10,"Fine","Out 11m | No rain | Heavy dew",211459,2,,Flat,1600,"Rating 65 Benchmark HWT*","	MONSTAVISION SUPPORTING LIFE EDUCATION TRUST HWT",10000.00,12:32:00,"N",65.00,"Unrestricted","Rating 65","unrestricted","hwt","Heavy",10,"Fine",311987,9,6,"Mandalay","8","m",65.00,8,1.46.01,0.41.72,20.30," ","Kevin Myers","Wanganui",28.40,0.00,200.00,"Sam O'Malley",65.00,0.00,55,55,73,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",287687,"SHOWCASING (GB) 2007",236006,"SOMETIMES (NZ) 2003",
49768,2021-06-10,4,"New Plymouth Raceway","Industry","Race","Taranaki RI","TARANAKI RI 10 JUN","Heavy",10,"Fine","Out 11m | No rain | Heavy dew",211462,3,,Flat,1600,"MDN","	DAVE BROPHY MEMORIAL MDN",10000.00,00:00:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",10,"Fine",349566,1,5,"Blue Arrow","6","g",58.50,8,1.44.03,0.40.27,6.40," ","Tina Egan","Stratford",10.90,0.00,200.00,"Sam O'Malley",58.50,0.00,51,0,0,"Approved Plates, Lugging Bit, Barrier Blanket",302210,"DALGHAR (FR) 2006",202074,"BOWEN ARROW (NZ) 1998",
49768,2021-06-10,4,"New Plymouth Raceway","Industry","Race","Taranaki RI","TARANAKI RI 10 JUN","Heavy",10,"Fine","Out 11m | No rain | Heavy dew",211462,3,,Flat,1600,"MDN","	DAVE BROPHY MEMORIAL MDN",10000.00,00:00:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",10,"Fine",353752,2,6,"Mr Ghibson","4","g",58.50,4,1.43.31,0.39.27,1.90," 2 LEN","Daniel Miller","Matamata",26.50,0.00,400.00,"Tegan Newman",56.50,2.00,50,0,0,"Approved Plates, Lugging Bit, Blinkers",338027,"GHIBELLINES (AUS) 2011",300865,"THEWAYIAM (NZ) 2011",
49768,2021-06-10,4,"New Plymouth Raceway","Industry","Race","Taranaki RI","TARANAKI RI 10 JUN","Heavy",10,"Fine","Out 11m | No rain | Heavy dew",211462,3,,Flat,1600,"MDN","	DAVE BROPHY MEMORIAL MDN",10000.00,00:00:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",10,"Fine",387570,3,12,"Our Fair Trade","4","g",58.50,2,1.43.09,0.38.49,0.50," 1 LEN","Robbie Patterson","New Plymouth",12.30,3.10,1500.00,"Joe Kamaruddin",55.50,3.00,46,0,0,"Approved Plates, Lugging Bit, Nose Band",241392,"NOM DU JEU (NZ) 2004",254361,"AWESOME (NZ) 2006",
49768,2021-06-10,4,"New Plymouth Raceway","Industry","Race","Taranaki RI","TARANAKI RI 10 JUN","Heavy",10,"Fine","Out 11m | No rain | Heavy dew",211462,3,,Flat,1600,"MDN","	DAVE BROPHY MEMORIAL MDN",10000.00,00:00:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",10,"Fine",350075,4,2,"Go Mickey","5","g",58.50,10,1.44.24,0.39.96,7.70," ","Steve Gulliver","Stratford",24.00,0.00,200.00,"Callum Jones",55.50,3.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers",287687,"SHOWCASING (GB) 2007",217346,"MISTRALE (NZ) 2000",
49768,2021-06-10,4,"New Plymouth Raceway","Industry","Race","Taranaki RI","TARANAKI RI 10 JUN","Heavy",10,"Fine","Out 11m | No rain | Heavy dew",211462,3,,Flat,1600,"MDN","	DAVE BROPHY MEMORIAL MDN",10000.00,00:00:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Heavy",10,"Fine",361587,5,11,"It's A Boy","4","g",58.50,12,1.46.48,0.41.68,21.70," ","Colin Cromarty","Waverley",35.70,0.00,200.00,"Charlotte O'Beirne",56.50,2.00,45,0,0,"Approved Plates, Lugging Bit, Tongue Tie",268744,"BURGUNDY (NZ) 2008",226111,"GO FASTAR (NZ) 2001",
