<-- Copyright Notice: (c) 2018 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
47373,2018-11-04,6,"Motukarara","Industry","Race","Banks Peninsula RC","BANKS PENINSULA 4 NOV","Dead",4,"Fine","True",198974,1,,Flat,2200,"MDN","BPRC LIFE MEMBERS MAIDEN",10000.00,12:17:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",312245,1,1,"Bal Harbour (AUS)","6","g",58.50,1,2.23.79,0.38.29,," 1 LEN","Brad McDonald","Riccarton Park",5.80,1.70,6250.00,"Terry Moseley",58.50,0.00,53,0,0,"Approved Plates, Tongue Control Bit, Blinkers, Nose Band, Tongue Tie",263328,"ALL AMERICAN (AUS) 2005",312246,"IMPETUOUS AMOUR (USA) 2001",
47373,2018-11-04,6,"Motukarara","Industry","Race","Banks Peninsula RC","BANKS PENINSULA 4 NOV","Dead",4,"Fine","True",198974,1,,Flat,2200,"MDN","BPRC LIFE MEMBERS MAIDEN",10000.00,12:17:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",310636,2,8,"Painted Angel","6","g",58.50,6,2.25.64,0.40.22,11.20," ","Malcolm Price","Sefton",6.60,0.00,0.00,"Jason Laking",58.50,0.00,52,0,0,"Approved Plates, Norton Bit, Shadow Roll",226093,"PAINTED BLACK (JPN) 1996",245167,"MERCURY ANGEL (NZ) 2004",
47373,2018-11-04,6,"Motukarara","Industry","Race","Banks Peninsula RC","BANKS PENINSULA 4 NOV","Dead",4,"Fine","True",198974,1,,Flat,2200,"MDN","BPRC LIFE MEMBERS MAIDEN",10000.00,12:17:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",309720,3,4,"Head Office","6","g",58.50,4,2.24.53,0.39.62,4.80," 4 LEN","Terrill Charles & Peter Corbett","Timaru",10.30,0.00,500.00,"Samantha Collett",58.50,0.00,50,0,0,"Approved Plates, Lugging Bit, Pacifiers, Nose Band, Tongue Tie",87997,"ZABEEL (NZ) 1986",232845,"CHOICES ARE (AUS) 2002",
47373,2018-11-04,6,"Motukarara","Industry","Race","Banks Peninsula RC","BANKS PENINSULA 4 NOV","Dead",4,"Fine","True",198974,1,,Flat,2200,"MDN","BPRC LIFE MEMBERS MAIDEN",10000.00,12:17:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",317845,4,5,"Producer","5","g",58.50,9,2.26.19,0.41.37,14.50," ","Kenny Moore","Rangiora",10.90,0.00,0.00,"Tanya Jonker",55.50,3.00,49,0,0,"Approved Plates, Lugging Bit, Blinkers, Shadow Roll, Tongue Tie",280637,"PER INCANTO (USA) 2004",263199,"SIVOCCI (AUS) 2006",
47373,2018-11-04,6,"Motukarara","Industry","Race","Banks Peninsula RC","BANKS PENINSULA 4 NOV","Dead",4,"Fine","True",198974,1,,Flat,2200,"MDN","BPRC LIFE MEMBERS MAIDEN",10000.00,12:17:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",302667,5,10,"The Saintly One","6","g",58.50,3,2.24.30,0.39.18,3.30," 1 1/2 LEN","Sophie Hargreaves & Naomi Murfitt","Riccarton Park",22.60,5.70,1000.00,"Lee Callaway",58.50,0.00,49,0,0,"Approved Plates, Standard Bit, Blinkers, Cheek Burrs, Tongue Tie",262220,"EDENWOLD (CAN) 2003",121297,"HUFF PUFF (NZ) 1988",
47373,2018-11-04,6,"Motukarara","Industry","Race","Banks Peninsula RC","BANKS PENINSULA 4 NOV","Dead",4,"Fine","True",198974,1,,Flat,2200,"MDN","BPRC LIFE MEMBERS MAIDEN",10000.00,12:17:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",321040,7,9,"Pamir","5","m",56.50,2,2.23.95,0.38.69,1.00," 2 1/4 LEN","John Luxton","Riccarton Park",2.90,1.60,2000.00,"Rohan Mudhoo",52.50,4.00,54,0,0,"Approved Plates, Lugging Bit, Side Winkers",277609,"RAISE THE FLAG (GB) 2005",248644,"ONE CHANCE (NZ) 2005",
47373,2018-11-04,6,"Motukarara","Industry","Race","Banks Peninsula RC","BANKS PENINSULA 4 NOV","Dead",4,"Fine","True",198974,1,,Flat,2200,"MDN","BPRC LIFE MEMBERS MAIDEN",10000.00,12:17:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",319064,8,6,"Mahana","5","m",56.50,8,2.25.87,0.40.75,12.60," ","Michael & Matthew Pitman","Yaldhurst, Riccarton Park",7.30,0.00,0.00,"Chris Johnson",56.50,0.00,52,0,0,"Approved Plates, Lugging Bit, Side Winkers, Cheek Burrs",232838,"NO EXCUSE NEEDED (GB) 1998",253514,"DESIRE (NZ) 2006",
47373,2018-11-04,6,"Motukarara","Industry","Race","Banks Peninsula RC","BANKS PENINSULA 4 NOV","Dead",4,"Fine","True",198974,1,,Flat,2200,"MDN","BPRC LIFE MEMBERS MAIDEN",10000.00,12:17:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",324506,9,2,"Rockwithme","5","m",56.50,5,2.25.23,0.39.81,8.80," ","Ashley McKay","Swannanoa",26.00,0.00,250.00,"Jacob Lowry",56.50,0.00,50,0,0,"Approved Plates, Lugging Bit, Blinkers",278260,"ROAD TO ROCK (AUS) 2004",201395,"SHAHIID (NZ) 1998",
47373,2018-11-04,6,"Motukarara","Industry","Race","Banks Peninsula RC","BANKS PENINSULA 4 NOV","Dead",4,"Fine","True",198974,1,,Flat,2200,"MDN","BPRC LIFE MEMBERS MAIDEN",10000.00,12:17:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",324729,10,7,"Bellissima Belle","5","m",56.50,11,2.33.83,0.49.17,59.40," ","Sophie Hargreaves & Naomi Murfitt","Riccarton Park",36.70,0.00,0.00,"Corey Campbell",54.50,2.00,46,0,0,"Approved Plates, Concussion Plates (Front) (1st time), Lugging Bit, Blinkers, Barrier Blanket, Tongue Tie",277609,"RAISE THE FLAG (GB) 2005",215745,"NAUGHTY BUT NICE (NZ) 2000",
47373,2018-11-04,6,"Motukarara","Industry","Race","Banks Peninsula RC","BANKS PENINSULA 4 NOV","Dead",4,"Fine","True",198974,1,,Flat,2200,"MDN","BPRC LIFE MEMBERS MAIDEN",10000.00,12:17:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",4,"Fine",339418,11,11,"Astral Weeks (AUS)","4","m",56.50,10,2.33.71,0.48.91,58.70," ","Neill Ridley","Riccarton Park",72.90,0.00,0.00,"Kin Kwo",53.50,3.00,45,0,0,"Approved Plates, Lugging Bit",313225,"RED ELEMENT (AUS) 2004",339419,"PRECIOUS DAYS (USA) 2000",
