<-- Copyright Notice: (c) 2019 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
47374,2018-11-06,2,"Ellerslie","Premier 1","Race","Auckland RC","AUCKLAND 6 NOV","Good",3,"Fine","True",198727,1,,Flat,1600,"MDN","CHEVALIER PRODUCE 1600",30000.00,12:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",331685,1,7,"Master Painton","4","g",58.50,1,1.36.62,0.35.27,," 1/2 LEN","Stephen Autridge","Matamata",8.60,2.60,18000.00,"Opie Bosson",58.50,0.00,54,0,0,"Ear Covers Pre-Race, Approved Plates, Standard Bit, Nose Band",313564,"RELIABLE MAN (GB) 2008",242676,"ABBEY TRALAE (NZ) 2004",
47374,2018-11-06,2,"Ellerslie","Premier 1","Race","Auckland RC","AUCKLAND 6 NOV","Good",3,"Fine","True",198727,1,,Flat,1600,"MDN","CHEVALIER PRODUCE 1600",30000.00,12:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",326087,3,4,"Acre","6","g",58.50,7,1.37.14,0.36.51,3.30," ","Graeme Cameron","Cambridge",69.00,0.00,300.00,"Anna Jones",58.50,0.00,52,0,0,"Approved Plates, Lugging Bit, Nose Band",238708,"CAPTAIN RIO (GB) 1999",199891,"HELEN'S ROSE (NZ) 1996",
47374,2018-11-06,2,"Ellerslie","Premier 1","Race","Auckland RC","AUCKLAND 6 NOV","Good",3,"Fine","True",198727,1,,Flat,1600,"MDN","CHEVALIER PRODUCE 1600",30000.00,12:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",333952,5,10,"The Glint","4","g",58.50,3,1.36.77,0.35.93,0.90," 1/2 LEN","Peter McKay","Matamata",15.50,4.90,2850.00,"Shaun McKay",58.50,0.00,52,0,0,"Approved Plates, Lugging Bit, Side Winkers",265282,"OCEAN PARK (NZ) 2008",217609,"THE GLITTER (NZ) 2000",
47374,2018-11-06,2,"Ellerslie","Premier 1","Race","Auckland RC","AUCKLAND 6 NOV","Good",3,"Fine","True",198727,1,,Flat,1600,"MDN","CHEVALIER PRODUCE 1600",30000.00,12:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",336534,6,14,"Anatow","4","g",58.50,11,1.37.50,0.35.98,5.70," ","M, M F & M L Rogers","Pukekohe Park",55.00,0.00,0.00,"Sam Spratt",58.50,0.00,51,0,0,"Approved Plates, Lugging Bit",203120,"TOWKAY (AUS) 1994",234735,"TAATYANA (NZ) 2003",
47374,2018-11-06,2,"Ellerslie","Premier 1","Race","Auckland RC","AUCKLAND 6 NOV","Good",3,"Fine","True",198727,1,,Flat,1600,"MDN","CHEVALIER PRODUCE 1600",30000.00,12:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",337759,7,18,"I Walk Alone","4","g",58.50,14,1.37.62,0.36.59,6.50," ","Clinton Isdale","Te Awamutu",49.40,0.00,0.00,"Wiremu Pinn",55.50,3.00,51,0,0,"Ear Covers Pre-Race, Approved Plates, Standard Bit, Nasal Strip, Nose Band (1st time)",300510,"BULLBARS (AUS) 2007",217079,"BOULEVARDOFDREAMS (NZ) 2000",
47374,2018-11-06,2,"Ellerslie","Premier 1","Race","Auckland RC","AUCKLAND 6 NOV","Good",3,"Fine","True",198727,1,,Flat,1600,"MDN","CHEVALIER PRODUCE 1600",30000.00,12:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",336972,8,2,"In Vino Veritas","4","g",58.50,17,1.38.02,0.37.43,9.20," ","Chris Gibbs & Michelle Bradley","Ruakaka",31.90,0.00,0.00,"Cameron Lammas",58.50,0.00,51,0,0,"Approved Plates, Lugging Bit",268744,"BURGUNDY (NZ) 2008",276651,"SALTATIO (NZ) 2009",
47374,2018-11-06,2,"Ellerslie","Premier 1","Race","Auckland RC","AUCKLAND 6 NOV","Good",3,"Fine","True",198727,1,,Flat,1600,"MDN","CHEVALIER PRODUCE 1600",30000.00,12:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",331056,9,1,"Takeitlikeaman","4","g",58.50,9,1.37.15,0.36.28,3.40," ","Shaune Ritchie","Cambridge",7.10,0.00,300.00,"Matthew Cameron",58.50,0.00,51,0,0,"Approved Plates, Lugging Bit, Side Winkers",313564,"RELIABLE MAN (GB) 2008",291666,"UNBEATABLE (GB) 2008",
47374,2018-11-06,2,"Ellerslie","Premier 1","Race","Auckland RC","AUCKLAND 6 NOV","Good",3,"Fine","True",198727,1,,Flat,1600,"MDN","CHEVALIER PRODUCE 1600",30000.00,12:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",337146,10,12,"Wheao (AUS)","4","g",58.50,10,1.37.48,0.36.41,5.60," ","Tim & Margaret Carter","Cambridge",35.30,0.00,0.00,"Vinnie Colgan",58.50,0.00,50,0,0,"Approved Plates, Lugging Bit",313274,"ALFRED NOBEL (IRE) 2007",337145,"MISS WHIRL (AUS) 2001",
47374,2018-11-06,2,"Ellerslie","Premier 1","Race","Auckland RC","AUCKLAND 6 NOV","Good",3,"Fine","True",198727,1,,Flat,1600,"MDN","CHEVALIER PRODUCE 1600",30000.00,12:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",349797,11,6,"Thomas Aquinas","3","g",57.00,5,1.36.93,0.35.86,1.80," 1 1/4 LEN","Murray Baker & Andrew Forsman","Cambridge",2.60,0.00,750.00,"Lisa Allpress",57.00,0.00,65,0,0,"Approved Plates, Lugging Bit",324908,"JAKKALBERRY (IRE) 2006",248458,"TRUE STAR (NZ) 2005",
47374,2018-11-06,2,"Ellerslie","Premier 1","Race","Auckland RC","AUCKLAND 6 NOV","Good",3,"Fine","True",198727,1,,Flat,1600,"MDN","CHEVALIER PRODUCE 1600",30000.00,12:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",347816,13,8,"Capellani","3","g",57.00,13,1.37.54,0.35.99,6.00," ","Team Rogerson","Tuhikaramea",37.60,0.00,0.00,"Ryan Elliot",56.00,1.00,50,0,0,"Approved Plates, Lugging Bit",242640,"ROC DE CAMBES (NZ) 2004",267619,"CAVESTANI (NZ) 2008",
