<-- Copyright Notice: (c) 2020 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
49552,2020-09-17,2,"Te Rapa","Industry","Race","Waikato RC","WAIKATO RC 17 SEP","Dead",5,"Overcast","Out 5m | 14.5mm Rain Last 7 Days | No Rain Last 24 Hours",208099,1,,Flat,2100,"MDN","XMAS @ TE RAPA 2100",10000.00,12:48:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",5,"Overcast",351720,1,3,"Abu Dhabi","5","g",58.50,2,2.13.35,0.36.67,1.30," 3/4 LEN","Shaun & Emma Clotworthy","Byerley Park",3.10,1.50,1500.00,"Chad Ormsby",58.50,0.00,54,0,0,"Approved Plates, Lugging Bit",264906,"HARADASUN (AUS) 2003",193554,"TUNZI (NZ) 1996",
49552,2020-09-17,2,"Te Rapa","Industry","Race","Waikato RC","WAIKATO RC 17 SEP","Dead",5,"Overcast","Out 5m | 14.5mm Rain Last 7 Days | No Rain Last 24 Hours",208099,1,,Flat,2100,"MDN","XMAS @ TE RAPA 2100",10000.00,12:48:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",5,"Overcast",340974,2,8,"Charred","5","g",58.50,4,2.13.61,0.36.55,2.90," 2 1/4 LEN","Paul Mirabelli","Cambridge",3.50,0.00,400.00,"Trudy Thornton",58.50,0.00,54,50,0,"Approved Plates, Lugging Bit, Blinkers, Bandages",242513,"GUILLOTINE (NZ) 2004",261780,"DANCING EMBERS (NZ) 2007",
49552,2020-09-17,2,"Te Rapa","Industry","Race","Waikato RC","WAIKATO RC 17 SEP","Dead",5,"Overcast","Out 5m | 14.5mm Rain Last 7 Days | No Rain Last 24 Hours",208099,1,,Flat,2100,"MDN","XMAS @ TE RAPA 2100",10000.00,12:48:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",5,"Overcast",350560,3,9,"Wind Chimes","5","g",58.50,3,2.13.47,0.36.43,2.10," 3/4 LEN","Emma-Lee & David Browne","Cambridge",5.50,1.60,700.00,"Cameron Lammas",58.50,0.00,54,0,0,"Approved Plates, Lugging Bit, Side Winkers",236729,"GORKY PARK (NZ) 2003",287737,"POURI CHIMES (NZ) 2009",
49552,2020-09-17,2,"Te Rapa","Industry","Race","Waikato RC","WAIKATO RC 17 SEP","Dead",5,"Overcast","Out 5m | 14.5mm Rain Last 7 Days | No Rain Last 24 Hours",208099,1,,Flat,2100,"MDN","XMAS @ TE RAPA 2100",10000.00,12:48:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",5,"Overcast",336040,4,10,"Judah","6","g",58.50,5,2.13.94,0.37.83,5.20," 5 LEN","Wayne Cole","Byerley Park",18.20,0.00,200.00,"Masa Hashizume",55.50,3.00,51,0,0,"Approved Plates, Lugging Bit",287883,"SHAMOLINE WARRIOR (AUS) 2006",260669,"ORDANE (NZ) 2007",
49552,2020-09-17,2,"Te Rapa","Industry","Race","Waikato RC","WAIKATO RC 17 SEP","Dead",5,"Overcast","Out 5m | 14.5mm Rain Last 7 Days | No Rain Last 24 Hours",208099,1,,Flat,2100,"MDN","XMAS @ TE RAPA 2100",10000.00,12:48:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",5,"Overcast",364299,5,6,"Prince Solari","6","g",58.50,12,2.15.80,0.38.85,17.40," ","Davina Waddell","Avondale",22.90,0.00,200.00,"Sam Spratt",58.50,0.00,49,0,0,"Approved Plates, Standard Bit, Blinkers",300392,"ECHOES OF HEAVEN (AUS) 2007",212718,"SOLARIS (NZ) 1999",
49552,2020-09-17,2,"Te Rapa","Industry","Race","Waikato RC","WAIKATO RC 17 SEP","Dead",5,"Overcast","Out 5m | 14.5mm Rain Last 7 Days | No Rain Last 24 Hours",208099,1,,Flat,2100,"MDN","XMAS @ TE RAPA 2100",10000.00,12:48:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",5,"Overcast",340166,6,11,"Mokele Mbembe","5","g",58.50,7,2.14.68,0.37.64,10.40," ","Shelley Houston","Cambridge",30.20,0.00,200.00,"Matthew Cameron",58.50,0.00,46,0,0,"Approved Plates, Lugging Bit",273123,"FERLAX (NZ) 2009",239868,"LILIES (AUS) 2004",
49552,2020-09-17,2,"Te Rapa","Industry","Race","Waikato RC","WAIKATO RC 17 SEP","Dead",5,"Overcast","Out 5m | 14.5mm Rain Last 7 Days | No Rain Last 24 Hours",208099,1,,Flat,2100,"MDN","XMAS @ TE RAPA 2100",10000.00,12:48:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",5,"Overcast",356861,7,1,"Solid Contact","4","g",58.50,1,2.13.18,0.36.23,," 1 1/4 LEN","Martin Da Cruz","Cambridge",7.50,2.40,5400.00,"Mubs Kareem",55.50,3.00,46,0,0,"Approved Plates, Lugging Bit, Tongue Tie",238456,"SAVABEEL (AUS) 2001",257781,"I DO (NZ) 2007",
49552,2020-09-17,2,"Te Rapa","Industry","Race","Waikato RC","WAIKATO RC 17 SEP","Dead",5,"Overcast","Out 5m | 14.5mm Rain Last 7 Days | No Rain Last 24 Hours",208099,1,,Flat,2100,"MDN","XMAS @ TE RAPA 2100",10000.00,12:48:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",5,"Overcast",350595,8,4,"Beau Archers Rose","5","g",58.50,9,2.15.39,0.38.41,14.80," ","Bill Pomare","Rotorua",19.50,0.00,200.00,"Shaun McKay",58.50,0.00,45,0,0,"Approved Plates, Standard Bit, Nose Band",276923,"BATTLE PAINT (USA) 2004",227279,"BEAU CASUAL (NZ) 2002",
49552,2020-09-17,2,"Te Rapa","Industry","Race","Waikato RC","WAIKATO RC 17 SEP","Dead",5,"Overcast","Out 5m | 14.5mm Rain Last 7 Days | No Rain Last 24 Hours",208099,1,,Flat,2100,"MDN","XMAS @ TE RAPA 2100",10000.00,12:48:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",5,"Overcast",346395,9,7,"Buddy Perfect","5","g",58.50,8,2.15.24,0.38.74,13.90," ","Samantha Logan","Cambridge",59.10,0.00,200.00,"Samantha Collett",58.50,0.00,45,50,0,"Approved Plates, Lugging Bit, Nasal Strip (1st time), Nose Band (1st time), Tongue Tie (1st time)",287689,"MAKFI (GB) 2007",292707,"PERFECT PARADISE (GB) 2009",
49552,2020-09-17,2,"Te Rapa","Industry","Race","Waikato RC","WAIKATO RC 17 SEP","Dead",5,"Overcast","Out 5m | 14.5mm Rain Last 7 Days | No Rain Last 24 Hours",208099,1,,Flat,2100,"MDN","XMAS @ TE RAPA 2100",10000.00,12:48:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",5,"Overcast",341091,10,13,"Fourchoux","5","g",58.50,6,2.14.66,0.37.33,10.20," ","Mark Brosnan","Matamata",65.80,0.00,200.00,"Lynsey Satherley",58.50,0.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers",258606,"JIMMY CHOUX (NZ) 2007",215736,"HEATHER'S MAGIC (NZ) 2000",
