<-- Copyright Notice: (c) 2018 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
47428,2018-12-14,10,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 14 DEC","Dead",6,"Cloudy","Out 5m",201688,1,,Flat,1200,"MDN 3YO","GEAR WELDING SERVICES 1200",10000.00,14:55:00,"N",,"3yo","Maiden","unrestricted","sw","Dead",6,"Cloudy",347643,2,9,"Sam's Song","3","g",57.50,5,1.12.69,0.36.33,2.00," 1 1/2 LEN","Tim & Margaret Carter","Cambridge",4.50,0.00,250.00,"Lynsey Satherley",57.50,0.00,47,0,0,"Approved Plates, Lugging Bit",230462,"DARCI BRAHMA (NZ) 2002",227421,"AFFIRMED LANE (USA) 1997",
47428,2018-12-14,10,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 14 DEC","Dead",6,"Cloudy","Out 5m",201688,1,,Flat,1200,"MDN 3YO","GEAR WELDING SERVICES 1200",10000.00,14:55:00,"N",,"3yo","Maiden","unrestricted","sw","Dead",6,"Cloudy",346458,3,4,"Master Oakleigh","3","g",57.50,2,1.12.39,0.35.95,0.50," 3/4 LEN","Iain Kennedy","Rotorua",29.70,5.80,2000.00,"Ashvin Goindasamy",53.50,4.00,45,0,0,"Approved Plates, Lugging Bit",268744,"BURGUNDY (NZ) 2008",227941,"LOTTERY (NZ) 2002",
47428,2018-12-14,10,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 14 DEC","Dead",6,"Cloudy","Out 5m",201688,1,,Flat,1200,"MDN 3YO","GEAR WELDING SERVICES 1200",10000.00,14:55:00,"N",,"3yo","Maiden","unrestricted","sw","Dead",6,"Cloudy",346893,4,1,"Shipshape","3","f",55.50,4,1.12.63,0.36.91,1.80," SHORT NECK","Stephen McKee","Ardmore",2.40,0.00,500.00,"Sam Spratt",55.50,0.00,52,0,0,"Approved Plates, Lugging Bit, Nasal Strip",230462,"DARCI BRAHMA (NZ) 2002",261388,"SHIPSTERNS (NZ) 2007",
47428,2018-12-14,10,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 14 DEC","Dead",6,"Cloudy","Out 5m",201688,1,,Flat,1200,"MDN 3YO","GEAR WELDING SERVICES 1200",10000.00,14:55:00,"N",,"3yo","Maiden","unrestricted","sw","Dead",6,"Cloudy",348860,5,5,"Sheezanicegirl","3","f",55.50,9,1.14.81,0.37.73,15.30," ","Lance O'Sullivan & Andrew Scott","Matamata",9.40,0.00,0.00,"Taiki Yanagida",52.50,3.00,50,0,0,"Approved Plates, Lugging Bit, Blinkers",313325,"POWER (GB) 2009",218329,"SNIPPETS' MISS (AUS) 1997",
47428,2018-12-14,10,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 14 DEC","Dead",6,"Cloudy","Out 5m",201688,1,,Flat,1200,"MDN 3YO","GEAR WELDING SERVICES 1200",10000.00,14:55:00,"N",,"3yo","Maiden","unrestricted","sw","Dead",6,"Cloudy",347346,6,2,"Lucky Strike","3","f",55.50,6,1.12.91,0.36.91,3.50," ","Jacob McKay","Matamata",9.20,0.00,0.00,"Shaun McKay",55.50,0.00,47,0,0,"Approved Plates, Lugging Bit",268744,"BURGUNDY (NZ) 2008",234538,"SQUALL (NZ) 2003",
47428,2018-12-14,10,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 14 DEC","Dead",6,"Cloudy","Out 5m",201688,1,,Flat,1200,"MDN 3YO","GEAR WELDING SERVICES 1200",10000.00,14:55:00,"N",,"3yo","Maiden","unrestricted","sw","Dead",6,"Cloudy",341552,7,8,"Bingwa","3","f",55.50,8,1.13.55,0.36.33,7.50," ","Graeme Swann","Cambridge",41.10,0.00,0.00,"Graeme Swann",55.50,0.00,45,0,0,"Approved Plates, Standard Bit",301937,"REDWOOD (GB) 2006",270645,"PRINCESS REIMS (NZ) 2008",
47428,2018-12-14,10,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 14 DEC","Dead",6,"Cloudy","Out 5m",201688,1,,Flat,1200,"MDN 3YO","GEAR WELDING SERVICES 1200",10000.00,14:55:00,"N",,"3yo","Maiden","unrestricted","sw","Dead",6,"Cloudy",347873,8,7,"Court Cha","3","f",55.50,7,1.13.54,0.37.69,7.40," ","Team Rogerson","Tuhikaramea",65.40,0.00,0.00,"Darren Danis",52.50,3.00,45,0,0,"Approved Plates, Lugging Bit, Nose Band",256237,"MINSTREL COURT (AUS) 2005",228484,"CULLCHA (NZ) 2002",
47428,2018-12-14,10,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 14 DEC","Dead",6,"Cloudy","Out 5m",201688,1,,Flat,1200,"MDN 3YO","GEAR WELDING SERVICES 1200",10000.00,14:55:00,"N",,"3yo","Maiden","unrestricted","sw","Dead",6,"Cloudy",350724,9,6,"Nasha Riva","3","f",55.50,3,1.12.52,0.36.28,1.30," 1/2 LEN","Jim Pender","Tauranga",13.00,2.80,1000.00,"Trudy Thornton",55.50,0.00,45,0,0,"Approved Plates, Lugging Bit",287450,"SHOCKING (AUS) 2005",255133,"LOVISTE (NZ) 2006",
47428,2018-12-14,10,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 14 DEC","Dead",6,"Cloudy","Out 5m",201688,1,,Flat,1200,"MDN 3YO","GEAR WELDING SERVICES 1200",10000.00,14:55:00,"N",,"3yo","Maiden","unrestricted","sw","Dead",6,"Cloudy",347663,10,3,"Poinsettia","3","f",55.50,1,1.12.31,0.36.15,," 1/2 LEN","John Bell","Cambridge",5.20,1.70,6250.00,"Shafiq Rusof",55.50,0.00,45,0,0,"Approved Plates, Lugging Bit",211629,"PINS (AUS) 1996",209394,"LAFLEUR (NZ) 1999",
47428,2018-12-14,10,"Tauranga","Industry","Race","Racing Tauranga","RACING TAURANGA 14 DEC","Dead",6,"Cloudy","Out 5m",199731,2,,Flat,1200,"MDN","FERTCO LIMITED 1200",10000.00,15:32:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",6,"Cloudy",317480,1,2,"Dudewithattitude","5","g",58.50,1,1.12.58,0.35.97,," NOSE","Jim Pender","Tauranga",13.50,3.40,6250.00,"Trudy Thornton",58.50,0.00,45,0,0,"Approved Plates, Lugging Bit on, Side Winkers on",243502,"RIOS (NZ) 2004",249336,"ANGELWITHATTITUDE (NZ) 2005",
