<-- Copyright Notice: (c) 2020 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
49605,2020-11-25,2,"Te Rapa","Industry","Race","Waikato RC","WAIKATO RC 25 NOV","Slow",7,"Showery","Out 9m | 23.5mm Rain Last 24 Hours | 7mm rain Since 6am",208879,1,,Flat,2100,"MDN","BEEFEATER GARDEN BAR 12/12",10000.00,13:39:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Slow",7,"Showery",351720,1,1,"Abu Dhabi","5","g",58.50,4,2.11.87,0.37.07,3.30," LONG HEAD","Shaun & Emma Clotworthy","Byerley Park",2.50,0.00,400.00,"Chad Ormsby",58.50,0.00,54,0,0,"Approved Plates, Lugging Bit",264906,"HARADASUN (AUS) 2003",193554,"TUNZI (NZ) 1996",
49605,2020-11-25,2,"Te Rapa","Industry","Race","Waikato RC","WAIKATO RC 25 NOV","Slow",7,"Showery","Out 9m | 23.5mm Rain Last 24 Hours | 7mm rain Since 6am",208879,1,,Flat,2100,"MDN","BEEFEATER GARDEN BAR 12/12",10000.00,13:39:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Slow",7,"Showery",350989,3,8,"Camping (AUS)","5","g",58.50,3,2.11.76,0.37.07,2.80," 1/2 LEN","Mark Forbes","Cambridge",13.30,3.50,700.00,"Wiremu Pinn",55.50,3.00,50,0,0,"Approved Plates, Lugging Bit, Blinkers",328811,"CAMELOT (GB) 2009",270786,"PREVENTABLE (AUS) 2006",
49605,2020-11-25,2,"Te Rapa","Industry","Race","Waikato RC","WAIKATO RC 25 NOV","Slow",7,"Showery","Out 9m | 23.5mm Rain Last 24 Hours | 7mm rain Since 6am",208879,1,,Flat,2100,"MDN","BEEFEATER GARDEN BAR 12/12",10000.00,13:39:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Slow",7,"Showery",343241,4,6,"Rising Risk","5","g",58.50,9,2.12.88,0.38.86,9.60," ","Jared Prangley","Ardmore",17.90,0.00,200.00,"Andrew Calder",58.50,0.00,50,0,0,"Approved Plates, Concussion Plates (Front) (1st time), Standard Bit, Blinkers",238720,"EKRAAR (USA) 1997",236734,"REWARD (NZ) 2003",
49605,2020-11-25,2,"Te Rapa","Industry","Race","Waikato RC","WAIKATO RC 25 NOV","Slow",7,"Showery","Out 9m | 23.5mm Rain Last 24 Hours | 7mm rain Since 6am",208879,1,,Flat,2100,"MDN","BEEFEATER GARDEN BAR 12/12",10000.00,13:39:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Slow",7,"Showery",359300,5,3,"Seven Aajes","4","g",58.50,5,2.11.91,0.37.09,3.50," NOSE","Shaune Ritchie & Colm Murray","Cambridge",8.30,0.00,200.00,"Jonathan Riddell",58.50,0.00,49,0,0,"Approved Plates, Lugging Bit",255989,"IFFRAAJ (GB) 2001",260845,"ALL THE WORLD (NZ) 2007",
49605,2020-11-25,2,"Te Rapa","Industry","Race","Waikato RC","WAIKATO RC 25 NOV","Slow",7,"Showery","Out 9m | 23.5mm Rain Last 24 Hours | 7mm rain Since 6am",208879,1,,Flat,2100,"MDN","BEEFEATER GARDEN BAR 12/12",10000.00,13:39:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Slow",7,"Showery",341212,7,12,"Hosel Rocket","5","g",58.50,8,2.12.58,0.38.00,7.70," ","Michael Moroney & Pam Gerard","Matamata",42.20,0.00,200.00,"Eilish McCall",55.50,3.00,45,0,0,"Approved Plates, Lugging Bit",301937,"REDWOOD (GB) 2006",253067,"MRS PEA (NZ) 2006",
49605,2020-11-25,2,"Te Rapa","Industry","Race","Waikato RC","WAIKATO RC 25 NOV","Slow",7,"Showery","Out 9m | 23.5mm Rain Last 24 Hours | 7mm rain Since 6am",208879,1,,Flat,2100,"MDN","BEEFEATER GARDEN BAR 12/12",10000.00,13:39:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Slow",7,"Showery",358865,8,7,"Nautical Mile","4","g",58.50,13,2.14.44,0.40.02,19.30," ","Jason Price","Matamata",38.00,0.00,200.00,"Samantha Collett",58.50,0.00,45,0,0,"Approved Plates, Lugging Bit, Nose Band",265282,"OCEAN PARK (NZ) 2008",326072,"RAAHEEYA (AUS) 2010",
49605,2020-11-25,2,"Te Rapa","Industry","Race","Waikato RC","WAIKATO RC 25 NOV","Slow",7,"Showery","Out 9m | 23.5mm Rain Last 24 Hours | 7mm rain Since 6am",208879,1,,Flat,2100,"MDN","BEEFEATER GARDEN BAR 12/12",10000.00,13:39:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Slow",7,"Showery",363092,9,5,"Truth Beknown","4","m",56.50,1,2.11.35,0.36.35,," 1 3/4 LEN","Debbie Sweeney","Te Awamutu",7.40,2.10,5400.00,"Sam Weatherley",56.50,0.00,54,0,0,"Approved Plates, Concussion Plates (Front), Lugging Bit, Blinkers",242640,"ROC DE CAMBES (NZ) 2004",262237,"UNBEKNOWN (NZ) 2007",
49605,2020-11-25,2,"Te Rapa","Industry","Race","Waikato RC","WAIKATO RC 25 NOV","Slow",7,"Showery","Out 9m | 23.5mm Rain Last 24 Hours | 7mm rain Since 6am",208879,1,,Flat,2100,"MDN","BEEFEATER GARDEN BAR 12/12",10000.00,13:39:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Slow",7,"Showery",360414,10,13,"Lady Gwendolyn","4","m",56.50,2,2.11.59,0.37.19,1.80," 1 LEN","Debbie Sweeney","Te Awamutu",6.40,2.30,1500.00,"Craig Grylls",56.50,0.00,52,0,0,"Approved Plates, Lugging Bit, Blinkers, Barrier Blanket",311714,"POET'S VOICE (GB) 2007",349809,"MISS CHARLIZE (ARG) 2004",
49605,2020-11-25,2,"Te Rapa","Industry","Race","Waikato RC","WAIKATO RC 25 NOV","Slow",7,"Showery","Out 9m | 23.5mm Rain Last 24 Hours | 7mm rain Since 6am",208879,1,,Flat,2100,"MDN","BEEFEATER GARDEN BAR 12/12",10000.00,13:39:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Slow",7,"Showery",353831,11,2,"Shocking Penny","4","m",56.50,7,2.12.10,0.37.82,4.70," ","Moira & Kieran Murdoch","Pukekohe Park",15.40,0.00,200.00,"Jasmine Fawcett",56.50,0.00,51,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Blinkers",287450,"SHOCKING (AUS) 2005",265606,"SAUCY PENNY (NZ) 2008",
49605,2020-11-25,2,"Te Rapa","Industry","Race","Waikato RC","WAIKATO RC 25 NOV","Slow",7,"Showery","Out 9m | 23.5mm Rain Last 24 Hours | 7mm rain Since 6am",208879,1,,Flat,2100,"MDN","BEEFEATER GARDEN BAR 12/12",10000.00,13:39:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Slow",7,"Showery",338709,12,11,"Blue Ice","6","m",56.50,14,2.17.35,0.41.65,37.50," ","Stephen Ralph","Te Awamutu",75.30,0.00,200.00,"Tegan Newman",53.50,3.00,45,0,0,"Approved Plates, Lugging Bit, Side Winkers (1st time)",254654,"MAN OF POWER (AUS) 2005",204434,"ICEY BLUE (NZ) 1998",
