<-- Copyright Notice: (c) 2016 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132006,1,,Flat,1200,"MDN","91 ZM 1200",15000.00,12:40:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",0,"Overcast",244833,17,2,"Octability (AUS)","3","c",56.50,5,,,4.00," LEN","Graeme Sanders & Debbie Sweeney","Te Awamutu",,,350.00,"Gary Grylls",56.50,0.00,50,0,0,"",164555,"OCTAGONAL (NZ) 1992",182469,"CENTABILITY (NZ) 1995",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132006,1,,Flat,1200,"MDN","91 ZM 1200",15000.00,12:40:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Dead",0,"Overcast",230327,18,7,"Blue Chalice","3","f",55.00,11,,,19.90," ","Allan Smith","Ardmore Lodge",,,0.00,"Cory Parish",52.00,3.00,50,0,0,"",192855,"QUORUM (NZ) 1996",185997,"LADY PEGASUS (NZ) 1995",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132001,2,,Flat,1200,"PQ","AUCKLAND INTERNATIONAL AIRPORT 1200",30000.00,13:15:00,"N",53.00,"","","","","Dead",0,"Overcast",222477,1,7,"Belthazar","4","g",58.00,6,,,5.10," ","Graeme Sanders & Debbie Sweeney","Te Awamutu",,,300.00,"Gary Grylls",58.00,0.00,92,0,0,"",172521,"O'REILLY (NZ) 1993",189104,"NORTHERN REALITY (NZ) 1996",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132001,2,,Flat,1200,"PQ","AUCKLAND INTERNATIONAL AIRPORT 1200",30000.00,13:15:00,"N",53.00,"","","","","Dead",0,"Overcast",221912,2,9,"Pentazia","4","m",58.00,3,,,2.10," LONG NECK","Scott Lucock","Byerley Park",,,2850.00,"Michael Walker",58.00,0.00,92,0,0,"",193564,"PENTIRE (GB) 1992",168307,"RULE BRITTANIA (NZ) 1993",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132001,2,,Flat,1200,"PQ","AUCKLAND INTERNATIONAL AIRPORT 1200",30000.00,13:15:00,"N",53.00,"","","","","Dead",0,"Overcast",217190,3,4,"Free Sea","5","m",57.50,7,,,5.60," ","Tim Ryan","Cambridge",,,300.00,"Andrew Calder",57.50,0.00,91,0,0,"",206496,"RACER'S EDGE (AUS) 1991",178252,"KYTHERA (NZ) 1994",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132001,2,,Flat,1200,"PQ","AUCKLAND INTERNATIONAL AIRPORT 1200",30000.00,13:15:00,"N",53.00,"","","","","Dead",0,"Overcast",231679,4,8,"Mi Jubilee","3","f",56.50,1,1.10.73,,," 3/4 LEN","Stephen Crutchley","Wanganui",,,18000.00,"Michael Rodd",56.50,0.00,89,0,0,"",216831,"HOWBADDOUWANTIT (USA) 1995",185848,"MI STEEL (NZ) 1994",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132001,2,,Flat,1200,"PQ","AUCKLAND INTERNATIONAL AIRPORT 1200",30000.00,13:15:00,"N",53.00,"","","","","Dead",0,"Overcast",221017,5,3,"Kings Reach","6","g",56.00,4,,,2.50," 3/4 LEN","Tony Cole","Te Kauwhata",,,1350.00,"Reese Jones",56.00,0.00,88,0,0,"",179921,"COLLEGE CHAPEL (GB) 1990",156883,"ROSE AIR (NZ) 1991",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132001,2,,Flat,1200,"PQ","AUCKLAND INTERNATIONAL AIRPORT 1200",30000.00,13:15:00,"N",53.00,"","","","","Dead",0,"Overcast",221445,6,5,"Sandboy","4","h",56.00,2,,,0.80," 1 1/4 LEN","Stephen & Trevor McKee","Ardmore",,,5850.00,"Matthew Williamson",56.00,0.00,88,0,0,"",200260,"SANDTRAP (USA) 1993",43298,"TRUDY'S FOLLY (USA) 1983",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132001,2,,Flat,1200,"PQ","AUCKLAND INTERNATIONAL AIRPORT 1200",30000.00,13:15:00,"N",53.00,"","","","","Dead",0,"Overcast",208001,7,6,"Daayaan","6","g",55.00,5,,,3.30," 1 3/4 LEN","Russell Cameron","Bangholme",,,750.00,"Grant Cooksley",55.00,0.00,84,0,0,"",177142,"GOLD BROSE (AUS) 1990",186265,"QUEEN OF BALLET (USA) 1985",
33210,2006-03-08,2,"Ellerslie","Premier","Race","Auckland R.C.","AUCKLAND RC 08 MAR","Dead",0,"Overcast","Out 3m 1000m to 400m, True Rest",132001,2,,Flat,1200,"PQ","AUCKLAND INTERNATIONAL AIRPORT 1200",30000.00,13:15:00,"N",53.00,"","","","","Dead",0,"Overcast",224911,9,2,"Lil' Monster","4","g",54.00,8,,,19.10," ","Stephen & Trevor McKee","Ardmore",,,300.00,"Lisa Cropp",54.00,0.00,81,0,0,"",193814,"HONOUR AND GLORY (USA) 1993",191962,"ULANOVA (NZ) 1996",
