<-- Copyright Notice: (c) 2016 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131001,1,,Flat,1600,"MDN","MOLLER JOHNSON MAIDEN",6000.00,12:32:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",224162,1,8,"Nothing To Lose","4","g",57.00,11,,,6.90," ","Kevin Gray & Robert Patterson","Waverley",,,0.00,"Kane Smith",57.00,0.00,59,0,0,"",190539,"HAAYIL (AUS) 1992",128553,"FALSE ACCOUNT (NZ) 1986",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131001,1,,Flat,1600,"MDN","MOLLER JOHNSON MAIDEN",6000.00,12:32:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",225930,3,6,"Life's A Boxer","4","g",57.00,6,,,4.30," ","Heather Weller","Foxton",,,0.00,"Ronnie Stam",55.00,2.00,56,0,0,"",200704,"KILIMANJARO (GB) 1995",194892,"DANZA JIG (USA) 1994",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131001,1,,Flat,1600,"MDN","MOLLER JOHNSON MAIDEN",6000.00,12:32:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",222600,4,7,"Off The Stick","4","g",57.00,8,,,5.40," ","John Wheeler","New Plymouth",,,0.00,"Bruce Herd",57.00,0.00,55,0,0,"",185908,"DANASINGA (AUS) 1991",44488,"VREELAND (NZ) 1984",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131001,1,,Flat,1600,"MDN","MOLLER JOHNSON MAIDEN",6000.00,12:32:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",221941,5,5,"Bobb","4","g",57.00,1,1.38.15,,," 1 1/2 LEN","James Taylor","Awapuni",,,3750.00,"Darryl Bradley",57.00,0.00,52,0,0,"",169509,"BATAVIAN (NZ) 1993",132121,"EMPIRE GOLD (NZ) 1989",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131001,1,,Flat,1600,"MDN","MOLLER JOHNSON MAIDEN",6000.00,12:32:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",231239,6,1,"Fourcast","4","g",57.00,4,,,2.10," 1 3/4 LEN","Ken Cropp","Wanganui",,,300.00,"Lisa McGregor",57.00,0.00,50,0,0,"",199552,"FOUR SEASONS (GB) 1990",171977,"NASSAFLASH (NZ) 1993",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131001,1,,Flat,1600,"MDN","MOLLER JOHNSON MAIDEN",6000.00,12:32:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",215547,7,9,"The Cavalry","5","g",57.00,9,,,5.50," ","Jim Clement","Hawera",,,0.00,"Sean Collins",57.00,0.00,50,0,0,"",180648,"JAHAFIL (GB) 1988",146665,"FORTALITIA (NZ) 1990",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131001,1,,Flat,1600,"MDN","MOLLER JOHNSON MAIDEN",6000.00,12:32:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",216897,8,10,"Roscommon","5","m",55.50,2,,,1.50," HEAD","Bryce Revell","New Plymouth",,,1200.00,"David Walker",55.50,0.00,58,0,0,"",172521,"O'REILLY (NZ) 1993",129417,"SWEET PROSPECT (NZ) 1988",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131001,1,,Flat,1600,"MDN","MOLLER JOHNSON MAIDEN",6000.00,12:32:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",226693,9,12,"All In Trouble","3","g",55.50,5,,,3.90," LONG NECK","John Wheeler","New Plymouth",,,150.00,"Michael Walker",55.50,0.00,56,0,0,"",186139,"PRIZED (USA) 1986",5269,"BONNIE'S DELIGHT (NZ) 1982",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131001,1,,Flat,1600,"MDN","MOLLER JOHNSON MAIDEN",6000.00,12:32:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",215113,10,4,"Margay","5","m",55.50,7,,,5.30," ","Jane & Norman Wood","Levin",,,0.00,"Mark Barnsley",55.50,0.00,53,0,0,"",152710,"VICTORY DANCE (IRE) 1986",179557,"LA HONORA (NZ) 1994",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131001,1,,Flat,1600,"MDN","MOLLER JOHNSON MAIDEN",6000.00,12:32:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",204972,11,11,"Nor' Western Mink","7","m",55.50,12,,,9.60," ","Jim Litt","Hawera",,,0.00,"Lisa Allpress",55.50,0.00,52,0,0,"",45026,"WESTMINSTER (NZ) 1984",147847,"MINKFORD (NZ) 1990",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131001,1,,Flat,1600,"MDN","MOLLER JOHNSON MAIDEN",6000.00,12:32:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",210443,12,2,"Real Belle","6","m",55.50,10,,,6.00," ","Rex Allen","New Plymouth",,,0.00,"Paul Taylor",55.50,0.00,50,0,0,"",179997,"BLUES TRAVELLER (IRE) 1990",44669,"WANDERING BELLE (NZ) 1977",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131001,1,,Flat,1600,"MDN","MOLLER JOHNSON MAIDEN",6000.00,12:32:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",229992,13,3,"Kate's Talent","3","f",54.00,3,,,1.70," LONG NECK","Peter & Nikki Hurdle","Awapuni",,,600.00,"Lisa Cropp",54.00,0.00,55,0,0,"",219500,"MONTJEU (IRE) 1996",191526,"SCENIC BAY (NZ) 1996",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131002,2,,Flat,1400,"MDN","AMCOR KIWI PACKAGING MAIDEN",6000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",210978,1,9,"Waitaha Tane","6","g",57.00,10,,,12.40," ","Lisa Latta","Awapuni",,,0.00,"Mark Barnsley",57.00,0.00,58,0,0,"",179658,"TABASCO (AUS) 1991",12526,"FAIR FLYER (NZ) 1979",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131002,2,,Flat,1400,"MDN","AMCOR KIWI PACKAGING MAIDEN",6000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",213522,2,2,"Taikorea","5","g",57.00,2,,,2.00," 3/4 LEN","Howie & Lorraine Mathews","Otaki",,,1200.00,"Jade Rogers",57.00,0.00,56,0,0,"",180648,"JAHAFIL (GB) 1988",25894,"MISS BAEGO (NZ) 1983",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131002,2,,Flat,1400,"MDN","AMCOR KIWI PACKAGING MAIDEN",6000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",227834,3,13,"Brogan (AUS)","4","g",57.00,7,,,8.80," ","Dan Myers","Hawera",,,0.00,"Kelly McCulloch",57.00,0.00,54,0,0,"",200226,"KING OF KINGS (IRE) 1995",227835,"LIVELY SPARK (AUS) 1989",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131002,2,,Flat,1400,"MDN","AMCOR KIWI PACKAGING MAIDEN",6000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",221057,4,4,"Mr Macetown","4","g",57.00,13,,,18.60," ","John Wheeler","New Plymouth",,,0.00,"Lisa Cropp",57.00,0.00,50,0,0,"",213148,"CAPE CROSS (IRE) 1994",177049,"IRIDESCENT (NZ) 1994",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131002,2,,Flat,1400,"MDN","AMCOR KIWI PACKAGING MAIDEN",6000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",221708,5,11,"Free As The Wind","4","m",55.50,6,,,5.30," ","John Boon & Paul Reid","Waverley",,,0.00,"Paul Taylor",55.50,0.00,59,0,0,"",199552,"FOUR SEASONS (GB) 1990",136447,"FREE COURT (NZ) 1989",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131002,2,,Flat,1400,"MDN","AMCOR KIWI PACKAGING MAIDEN",6000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",230542,6,6,"Porotene Warrior","3","g",55.50,9,,,9.70," ","Kevin Gray & Robert Patterson","Waverley",,,0.00,"Matthew Cameron",54.50,1.00,58,0,0,"",193109,"WOODBOROUGH (USA) 1993",163402,"CENTINA (NZ) 1992",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131002,2,,Flat,1400,"MDN","AMCOR KIWI PACKAGING MAIDEN",6000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",222058,7,7,"Ribarnica","4","m",55.50,3,,,2.80," 1 1/2 LEN","Mark Walker","Matamata",,,600.00,"Michael Walker",55.50,0.00,58,0,0,"",181636,"GRAND LODGE (USA) 1991",178237,"CHEERFUL (NZ) 1994",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131002,2,,Flat,1400,"MDN","AMCOR KIWI PACKAGING MAIDEN",6000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",214836,8,3,"Russian Roulette","5","m",55.50,8,,,9.50," ","Graham Richardson","Matamata",,,0.00,"Jim Collett",55.50,0.00,58,0,0,"",186446,"SOVIET STAR (USA) 1984",28402,"NOBLE ENCOUNTER (NZ) 1980",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131002,2,,Flat,1400,"MDN","AMCOR KIWI PACKAGING MAIDEN",6000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",229875,9,10,"Tedriffic","3","g",55.50,12,,,17.50," ","John Wheeler","New Plymouth",,,0.00,"Vanessa Johnston",54.50,1.00,57,0,0,"",209726,"ISTIDAAD (USA) 1992",194865,"GOLDEN TICKET (NZ) 1997",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131002,2,,Flat,1400,"MDN","AMCOR KIWI PACKAGING MAIDEN",6000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",230484,10,8,"Bebekay","3","g",55.50,1,1.24.00,,," 2 LEN","Janelle Caskey","New Plymouth",,,3750.00,"Darryl Bradley",55.50,0.00,56,0,0,"",192596,"MELLIFONT (USA) 1994",186419,"TOP PEARL (GB) 1992",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131002,2,,Flat,1400,"MDN","AMCOR KIWI PACKAGING MAIDEN",6000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",225203,12,12,"Miss Rose Sapphire (AUS)","4","m",55.50,11,,,16.30," ","Graeme Sanders & Debbie Sweeney","Te Awamutu",,,0.00,"Daniel Hain",52.50,3.00,53,0,0,"",205618,"FUJI KISEKI (JPN) 1992",14325,"GALOPEDE (NZ) 1983",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131002,2,,Flat,1400,"MDN","AMCOR KIWI PACKAGING MAIDEN",6000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",226930,15,1,"Montage","3","f",54.00,4,,,4.30," 3/4 LEN","Grant Searle","Levin",,,300.00,"Johnathan Parkes",52.00,2.00,56,0,0,"",184718,"DANSKE (NZ) 1995",158565,"BRINING (NZ) 1991",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131002,2,,Flat,1400,"MDN","AMCOR KIWI PACKAGING MAIDEN",6000.00,13:07:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",0,"Fine",229249,16,5,"Many Danske","3","f",54.00,5,,,5.10," HEAD","Paul Belsham","Wanganui",,,150.00,"Mark Hills",54.00,0.00,55,0,0,"",184718,"DANSKE (NZ) 1995",36409,"SELENE STAR (NZ) 1983",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131007,3,,Flat,1400,"Rating 76","ANDERSON'S PIES 1400",10000.00,13:42:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Good",0,"Fine",215671,1,2,"Jularee","5","g",58.00,2,,,0.20," LONG NECK","Aidan Schumacher","Stratford",,,2000.00,"Jim Collett",58.00,0.00,74,0,0,"",167576,"MASTERCLASS (USA) 1988",175323,"WINDUREE (NZ) 1994",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131007,3,,Flat,1400,"Rating 76","ANDERSON'S PIES 1400",10000.00,13:42:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Good",0,"Fine",222006,2,7,"Doctor La Bonga","4","g",57.50,7,,,2.90," ","Wayne Jones","Hawera",,,0.00,"Daniel Hain",54.50,3.00,72,0,0,"",199454,"SHINKO KING (IRE) 1991",130759,"JEANNE D'ARC (NZ) 1987",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131007,3,,Flat,1400,"Rating 76","ANDERSON'S PIES 1400",10000.00,13:42:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Good",0,"Fine",214933,4,6,"Sprezzatura","5","m",57.00,8,,,3.00," ","Allan Sharrock","New Plymouth",,,0.00,"Michael Walker",57.00,0.00,70,0,0,"",172521,"O'REILLY (NZ) 1993",150274,"MAGAZINE (NZ) 1990",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131007,3,,Flat,1400,"Rating 76","ANDERSON'S PIES 1400",10000.00,13:42:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Good",0,"Fine",223117,5,9,"A Great Life","4","g",57.00,9,,,3.20," ","Kevin Gray & Robert Patterson","Waverley",,,0.00,"Bruce Herd",57.00,0.00,69,0,0,"",184718,"DANSKE (NZ) 1995",5605,"BREATH OF LIFE (NZ) 1984",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131007,3,,Flat,1400,"Rating 76","ANDERSON'S PIES 1400",10000.00,13:42:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Good",0,"Fine",204116,6,1,"Big Mamma","7","m",57.00,3,,,0.60," 3/4 LEN","Rhonda Campbell","Wanganui",,,1000.00,"Sean Collins",57.00,0.00,69,0,0,"",179607,"KASHANI (USA) 1990",133518,"BAKER'S COIN (NZ) 1988",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131007,3,,Flat,1400,"Rating 76","ANDERSON'S PIES 1400",10000.00,13:42:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Good",0,"Fine",215911,7,4,"Having A Ball","5","m",57.00,1,1.24.45,,," 1/2 NECK","John Wheeler","New Plymouth",,,6250.00,"Matthew Cameron",56.00,1.00,69,0,0,"",23274,"LORD BALLINA (AUS) 1979",9556,"DANCE FOR JOY (NZ) 1985",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131007,3,,Flat,1400,"Rating 76","ANDERSON'S PIES 1400",10000.00,13:42:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Good",0,"Fine",220079,8,8,"Mickey","4","g",57.00,6,,,2.50," ","Ron Nolan","Hawera",,,0.00,"Darryl Bradley",57.00,0.00,69,0,0,"",209726,"ISTIDAAD (USA) 1992",183863,"MISS CANDACE (NZ) 1995",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131007,3,,Flat,1400,"Rating 76","ANDERSON'S PIES 1400",10000.00,13:42:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Good",0,"Fine",217091,9,5,"Mosman","5","g",57.00,5,,,1.50," LEN","Dan Myers","Hawera",,,250.00,"Kelly McCulloch",54.00,3.00,69,0,0,"",187200,"GREEN PERFUME (USA) 1992",189866,"BLUISKI (AUS) 1990",
33021,2005-10-15,4,"Hawera","Other","Race","Egmont R.C.","EGMONT RC 15 OCT","Good",0,"Fine","True Position",131007,3,,Flat,1400,"Rating 76","ANDERSON'S PIES 1400",10000.00,13:42:00,"N",53.00,"Unrestricted","Rating 76","unrestricted","hcp","Good",0,"Fine",206117,10,3,"Ocala","7","g",57.00,4,,,1.40," 1/2 HEAD","Lisa Cropp","Cambridge",,,500.00,"Lisa Cropp",57.00,0.00,69,0,0,"",179921,"COLLEGE CHAPEL (GB) 1990",58351,"KATHYLORN (NZ) 1986",
