<-- Copyright Notice: (c) 2020 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
49569,2020-10-10,2,"Matamata","Feature","Race","Matamata RC","MATAMATA RC 10 OCT","Dead",4,"Cloudy","True",208697,1,,Flat,1600,"Rating 74 Benchmark","COLCHESTER ENGINEERING LTD 1600",27500.00,12:24:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Cloudy",324374,1,6,"Roll The Gold","7","g",61.00,11,1.37.32,0.35.16,7.60," ","Gary Hennessy","Matamata",14.40,0.00,550.00,"Tegan Newman",58.00,3.00,76,0,0,"Approved Plates, Lugging Bit, Side Winkers",227849,"TESTA ROSSA (AUS) 1996",313570,"FLYING CHANGE (AUS) 2008",
49569,2020-10-10,2,"Matamata","Feature","Race","Matamata RC","MATAMATA RC 10 OCT","Dead",4,"Cloudy","True",208697,1,,Flat,1600,"Rating 74 Benchmark","COLCHESTER ENGINEERING LTD 1600",27500.00,12:24:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Cloudy",328587,2,11,"Super Hoof","6","g",60.00,12,1.37.35,0.35.48,7.80," ","Glenn Old","Matamata",31.30,0.00,550.00,"Mubs Kareem",57.00,3.00,74,0,0,"Approved Plates, Lugging Bit, Barrier Blanket, Tongue Tie",301053,"CAPE BLANCO (IRE) 2007",258961,"TRUST (NZ) 2007",
49569,2020-10-10,2,"Matamata","Feature","Race","Matamata RC","MATAMATA RC 10 OCT","Dead",4,"Cloudy","True",208697,1,,Flat,1600,"Rating 74 Benchmark","COLCHESTER ENGINEERING LTD 1600",27500.00,12:24:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Cloudy",337400,3,5,"Amazing Az","6","g",58.50,14,1.37.63,0.35.48,9.50," ","Chris Gibbs & Michelle Bradley","Ruakaka",17.60,0.00,550.00,"Matthew Cameron",58.50,0.00,71,0,0,"Approved Plates, Lugging Bit",269429,"AZAMOUR (IRE) 2001",289115,"DIVINE AMBITION (AUS) 2007",
49569,2020-10-10,2,"Matamata","Feature","Race","Matamata RC","MATAMATA RC 10 OCT","Dead",4,"Cloudy","True",208697,1,,Flat,1600,"Rating 74 Benchmark","COLCHESTER ENGINEERING LTD 1600",27500.00,12:24:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Cloudy",335738,4,8,"Tammie Wynette","6","m",58.00,6,1.36.91,0.35.15,5.10," ","Mark Brosnan","Matamata",19.60,0.00,550.00,"Taiki Yanagida",57.00,1.00,74,0,0,"Approved Plates, Lugging Bit",289930,"TOBIQUE (AUS) 2005",269430,"SANTIAGO BLUE (USA) 1997",
49569,2020-10-10,2,"Matamata","Feature","Race","Matamata RC","MATAMATA RC 10 OCT","Dead",4,"Cloudy","True",208697,1,,Flat,1600,"Rating 74 Benchmark","COLCHESTER ENGINEERING LTD 1600",27500.00,12:24:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Cloudy",350217,5,13,"Claiborne","5","g",58.00,3,1.36.66,0.35.01,3.20," 1 1/4 LEN","Shaune Ritchie & Colm Murray","Cambridge",3.50,1.60,1925.00,"Opie Bosson",58.00,0.00,70,0,0,"Approved Plates, Lugging Bit, Blinkers",301937,"REDWOOD (GB) 2006",212698,"SABINO CANYON (AUS) 1999",
49569,2020-10-10,2,"Matamata","Feature","Race","Matamata RC","MATAMATA RC 10 OCT","Dead",4,"Cloudy","True",208697,1,,Flat,1600,"Rating 74 Benchmark","COLCHESTER ENGINEERING LTD 1600",27500.00,12:24:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Cloudy",330820,7,3,"Lubaya","6","m",57.50,13,1.37.40,0.34.97,8.10," ","Murray Baker & Andrew Forsman","Cambridge",9.80,0.00,550.00,"Jonathan Riddell",57.50,0.00,73,0,0,"Approved Plates, Lugging Bit",287683,"RIP VAN WINKLE (IRE) 2006",220379,"LIONESS (NZ) 2001",
49569,2020-10-10,2,"Matamata","Feature","Race","Matamata RC","MATAMATA RC 10 OCT","Dead",4,"Cloudy","True",208697,1,,Flat,1600,"Rating 74 Benchmark","COLCHESTER ENGINEERING LTD 1600",27500.00,12:24:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Cloudy",334297,8,12,"Caballero","6","g",57.50,8,1.37.09,0.34.46,6.20," ","Glenn Old","Matamata",76.70,0.00,550.00,"Darren Danis",55.50,2.00,69,0,0,"Approved Plates, Lugging Bit",301053,"CAPE BLANCO (IRE) 2007",261980,"HIGH HEELS (NZ) 2007",
49569,2020-10-10,2,"Matamata","Feature","Race","Matamata RC","MATAMATA RC 10 OCT","Dead",4,"Cloudy","True",208697,1,,Flat,1600,"Rating 74 Benchmark","COLCHESTER ENGINEERING LTD 1600",27500.00,12:24:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Cloudy",330158,9,9,"Civilised","6","g",57.00,2,1.36.62,0.35.27,3.00," LONG HEAD","Fred Cornege","Cambridge",28.10,6.10,4125.00,"Lynsey Satherley",57.00,0.00,68,0,0,"Approved Plates, Lugging Bit, Blinkers",252669,"CIVICS (AUS) 1999",255350,"DONNA MAJELLA (AUS) 1998",
49569,2020-10-10,2,"Matamata","Feature","Race","Matamata RC","MATAMATA RC 10 OCT","Dead",4,"Cloudy","True",208697,1,,Flat,1600,"Rating 74 Benchmark","COLCHESTER ENGINEERING LTD 1600",27500.00,12:24:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Cloudy",321068,10,1,"Quantum","7","g",56.50,9,1.37.11,0.35.04,6.30," ","Karen Nicholson","Te Awamutu",55.80,0.00,550.00,"Callum Jones",53.50,3.00,67,0,0,"Approved Plates, Standard Bit, Blinkers",222919,"KEEPER (AUS) 1997",264231,"GINA MAY (NZ) 2008",
49569,2020-10-10,2,"Matamata","Feature","Race","Matamata RC","MATAMATA RC 10 OCT","Dead",4,"Cloudy","True",208697,1,,Flat,1600,"Rating 74 Benchmark","COLCHESTER ENGINEERING LTD 1600",27500.00,12:24:00,"N",54.00,"Unrestricted","Rating 74","unrestricted","hcp","Dead",4,"Cloudy",343242,11,4,"Rising Renown","5","g",56.50,5,1.36.84,0.34.92,4.60," 1/2 LEN","Nicholas Bishara","Ardmore Lodge",11.40,0.00,550.00,"Andrew Calder",56.50,0.00,67,0,0,"Approved Plates, Lugging Bit, Side Winkers",301937,"REDWOOD (GB) 2006",272154,"VICKICHRISTINA (NZ) 2009",
