<-- Copyright Notice: (c) 2019 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
47418,2019-06-08,2,"Te Rapa","Feature","Race","Waikato RC","WAIKATO RC 8 JUN","Slow",9,"Showery","True | 2mm Rain Last 24 Hours , 49mm Last 7 Days | Windy",202302,1,,Flat,1200,"2YO SW+P","SKYCITY HAMILTON 1200",22500.00,11:40:00,"N",,"2yo","Open","unrestricted","sw+p","Slow",9,"Showery",357837,2,5,"Harlech","2","c",57.00,3,1.13.66,0.36.85,3.30," 1 3/4 LEN","Michael Moroney & Pam Gerard","Matamata",3.00,1.40,2250.00,"Cameron Lammas",57.00,0.00,45,0,0,"Approved Plates, Lugging Bit",230462,"DARCI BRAHMA (NZ) 2002",253542,"OBSESSION (NZ) 2006",
47418,2019-06-08,2,"Te Rapa","Feature","Race","Waikato RC","WAIKATO RC 8 JUN","Slow",9,"Showery","True | 2mm Rain Last 24 Hours , 49mm Last 7 Days | Windy",202302,1,,Flat,1200,"2YO SW+P","SKYCITY HAMILTON 1200",22500.00,11:40:00,"N",,"2yo","Open","unrestricted","sw+p","Slow",9,"Showery",362909,3,8,"Marroni","2","g",57.00,8,1.15.11,0.38.24,13.00," ","Murray Baker & Andrew Forsman","Cambridge",30.10,0.00,0.00,"Michael McNab",57.00,0.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers",287689,"MAKFI (GB) 2007",301265,"BACIO DEL VINTO (AUS) 2007",
47418,2019-06-08,2,"Te Rapa","Feature","Race","Waikato RC","WAIKATO RC 8 JUN","Slow",9,"Showery","True | 2mm Rain Last 24 Hours , 49mm Last 7 Days | Windy",202302,1,,Flat,1200,"2YO SW+P","SKYCITY HAMILTON 1200",22500.00,11:40:00,"N",,"2yo","Open","unrestricted","sw+p","Slow",9,"Showery",361504,4,10,"Not Usual Litening","2","g",57.00,7,1.15.03,0.38.64,12.50," ","Murray Baker & Andrew Forsman","Cambridge",3.40,0.00,0.00,"Jonathan Riddell",57.00,0.00,45,0,0,"Approved Plates, Lugging Bit",211629,"PINS (AUS) 1996",262363,"ANGEL DEL DINERO (NZ) 2007",
47418,2019-06-08,2,"Te Rapa","Feature","Race","Waikato RC","WAIKATO RC 8 JUN","Slow",9,"Showery","True | 2mm Rain Last 24 Hours , 49mm Last 7 Days | Windy",202302,1,,Flat,1200,"2YO SW+P","SKYCITY HAMILTON 1200",22500.00,11:40:00,"N",,"2yo","Open","unrestricted","sw+p","Slow",9,"Showery",362662,5,7,"Valtteri","2","g",57.00,10,1.16.30,0.39.14,20.40," ","Team Rogerson","Tuhikaramea",41.50,0.00,0.00,"Trudy Thornton",57.00,0.00,45,0,0,"Approved Plates, Lugging Bit",242640,"ROC DE CAMBES (NZ) 2004",309682,"HOPE ENDURES (NZ) 2012",
47418,2019-06-08,2,"Te Rapa","Feature","Race","Waikato RC","WAIKATO RC 8 JUN","Slow",9,"Showery","True | 2mm Rain Last 24 Hours , 49mm Last 7 Days | Windy",202302,1,,Flat,1200,"2YO SW+P","SKYCITY HAMILTON 1200",22500.00,11:40:00,"N",,"2yo","Open","unrestricted","sw+p","Slow",9,"Showery",381769,6,6,"Shibuya Kosaten (AUS)","2","f",55.00,6,1.14.40,0.37.72,8.60," ","Stephen McKee","Ardmore",7.60,0.00,0.00,"Sam Spratt",55.00,0.00,51,0,0,"Approved Plates, Lugging Bit",337159,"SIZZLING (AUS) 2009",263097,"GREAT CROSS (AUS) 2007",
47418,2019-06-08,2,"Te Rapa","Feature","Race","Waikato RC","WAIKATO RC 8 JUN","Slow",9,"Showery","True | 2mm Rain Last 24 Hours , 49mm Last 7 Days | Windy",202302,1,,Flat,1200,"2YO SW+P","SKYCITY HAMILTON 1200",22500.00,11:40:00,"N",,"2yo","Open","unrestricted","sw+p","Slow",9,"Showery",353923,7,4,"Starring Role","2","f",55.00,4,1.13.88,0.37.32,5.10," 2 1/2 LEN","Glenn Old","Matamata",9.80,0.00,1125.00,"Jasmine Fawcett",54.00,1.00,50,0,0,"Approved Plates, Standard Bit, Nose Band",287687,"SHOWCASING (GB) 2007",236599,"DONELMI (NZ) 2003",
47418,2019-06-08,2,"Te Rapa","Feature","Race","Waikato RC","WAIKATO RC 8 JUN","Slow",9,"Showery","True | 2mm Rain Last 24 Hours , 49mm Last 7 Days | Windy",202302,1,,Flat,1200,"2YO SW+P","SKYCITY HAMILTON 1200",22500.00,11:40:00,"N",,"2yo","Open","unrestricted","sw+p","Slow",9,"Showery",362163,8,9,"Roc Cha","2","f",55.00,2,1.13.50,0.37.17,2.30," 1 LEN","Team Rogerson","Tuhikaramea",20.40,3.30,4500.00,"Ryan Elliot",55.50,-0.50,47,0,0,"Approved Plates, Lugging Bit",287992,"EL ROCA (AUS) 2010",228484,"CULLCHA (NZ) 2002",
47418,2019-06-08,2,"Te Rapa","Feature","Race","Waikato RC","WAIKATO RC 8 JUN","Slow",9,"Showery","True | 2mm Rain Last 24 Hours , 49mm Last 7 Days | Windy",202302,1,,Flat,1200,"2YO SW+P","SKYCITY HAMILTON 1200",22500.00,11:40:00,"N",,"2yo","Open","unrestricted","sw+p","Slow",9,"Showery",361387,9,3,"Birdsong","2","f",55.00,1,1.13.13,0.36.84,," 2 1/4 LEN","Murray Baker & Andrew Forsman","Cambridge",5.90,2.10,14060.00,"Matthew Cameron",55.00,0.00,45,0,0,"Approved Plates, Lugging Bit, Blinkers",250718,"SNITZEL (AUS) 2002",323678,"SCINTILLULA (IRE) 2010",
47418,2019-06-08,2,"Te Rapa","Feature","Race","Waikato RC","WAIKATO RC 8 JUN","Slow",9,"Showery","True | 2mm Rain Last 24 Hours , 49mm Last 7 Days | Windy",202302,1,,Flat,1200,"2YO SW+P","SKYCITY HAMILTON 1200",22500.00,11:40:00,"N",,"2yo","Open","unrestricted","sw+p","Slow",9,"Showery",358763,10,1,"Darcee Que","2","f",55.00,5,1.14.24,0.37.66,7.60," 1 LEN","Murray Baker & Andrew Forsman","Cambridge",21.40,0.00,565.00,"Michael Coleman",55.00,0.00,45,0,0,"Approved Plates, Lugging Bit",230462,"DARCI BRAHMA (NZ) 2002",285865,"QUINTETTE (NZ) 2010",
47418,2019-06-08,2,"Te Rapa","Feature","Race","Waikato RC","WAIKATO RC 8 JUN","Slow",9,"Showery","True | 2mm Rain Last 24 Hours , 49mm Last 7 Days | Windy",202302,1,,Flat,1200,"2YO SW+P","SKYCITY HAMILTON 1200",22500.00,11:40:00,"N",,"2yo","Open","unrestricted","sw+p","Slow",9,"Showery",354789,11,2,"Idea From Heaven","2","f",55.00,9,1.15.58,0.39.14,15.90," ","Brendon Hawtin","Te Awamutu",83.70,0.00,0.00,"Reese Jones",55.00,0.00,45,0,0,"Approved Plates, Lugging Bit, Boots, Tongue Tie (1st time)",300392,"ECHOES OF HEAVEN (AUS) 2007",255361,"IDEA (AUS) 2004",
