<-- Copyright Notice: (c) 2019 New Zealand Thoroughbred Racing. -->

MeetingID,Date,JetBet,Track,DayType,MeetingType,Club,MeetingName,TrackCondition,TrackConditionScale,TrackWeather,Rail,RaceID,RaceNumber,RaceGroup,RaceType,Distance,RaceClass,RaceName,Stake,Time,NoAllowances,MinWeight,ClassAge,Class,ClassGender,ClassWeight,RaceTrackCondition,RaceTrackConditionScale,RaceWeather,HorseID,ToteNumber,Barrier,HorseName,Age,Gender,Weight,Finishingposition,Actualtime,Last600mTime,Decimalmargin,Traditionalmargin,Trainer,TrainerLocation,StartingPriceWin,StartingPricePlace,Stake,JockeyName,CarriedWeight,WeightDifference,DomesticRating,HurdlesRating,SteeplesRating,GearWorn,SireID,Sire,DamID,Dam
48534,2019-12-01,6,"Cromwell","Feature","Race","Otago RC","OTAGO RC @ CROMWELL 1 DEC","Good",3,"Fine","True",204767,1,,Flat,2030,"MDN","QUARTZ REEF 2030",10000.00,12:04:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",338230,1,3,"Rock Master","5","g",58.50,LR,,,," ","Sally McKay","Ascot Park",5.40,0.00,0.00,"Terry Moseley",58.50,0.00,52,0,0,"Approved Plates, Lugging Bit, Blinkers, Boots, Tongue Tie",278260,"ROAD TO ROCK (AUS) 2004",254606,"LA REINE (NZ) 2006",
48534,2019-12-01,6,"Cromwell","Feature","Race","Otago RC","OTAGO RC @ CROMWELL 1 DEC","Good",3,"Fine","True",204767,1,,Flat,2030,"MDN","QUARTZ REEF 2030",10000.00,12:04:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",353802,2,11,"Danny Green","4","g",58.50,2,2.10.68,0.36.65,0.20," 2 LEN","Danny Crozier","Riccarton Park",5.30,2.00,2000.00,"Chris Johnson",58.50,0.00,49,0,0,"Approved Plates, Lugging Bit, Blinkers",313563,"HIGHLY RECOMMENDED (AUS) 2008",253392,"SWEET SPOT (AUS) 1999",
48534,2019-12-01,6,"Cromwell","Feature","Race","Otago RC","OTAGO RC @ CROMWELL 1 DEC","Good",3,"Fine","True",204767,1,,Flat,2030,"MDN","QUARTZ REEF 2030",10000.00,12:04:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",333782,3,2,"Lord Hercules","5","g",58.50,10,2.13.95,0.39.40,22.40," ","Kenny Moore","Rangiora",51.70,0.00,0.00,"Doni Prastiyou",58.50,0.00,49,0,0,"Approved Plates, Lugging Bit, Blinkers, Tongue Tie",242439,"ONCEUPONATIME (NZ) 2004",223391,"HEAPZATOW (NZ) 2001",
48534,2019-12-01,6,"Cromwell","Feature","Race","Otago RC","OTAGO RC @ CROMWELL 1 DEC","Good",3,"Fine","True",204767,1,,Flat,2030,"MDN","QUARTZ REEF 2030",10000.00,12:04:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",325021,4,6,"Cobblertothestars","6","g",58.50,9,2.13.93,0.39.57,22.20," ","Les and Richard Didham","Riccarton Park",25.40,0.00,0.00,"Jason Laking",58.50,0.00,46,0,0,"Approved Plates, Lugging Bit, Blinkers, Nasal Strip, Tongue Tie",258606,"JIMMY CHOUX (NZ) 2007",253559,"CELESTIAL (NZ) 2006",
48534,2019-12-01,6,"Cromwell","Feature","Race","Otago RC","OTAGO RC @ CROMWELL 1 DEC","Good",3,"Fine","True",204767,1,,Flat,2030,"MDN","QUARTZ REEF 2030",10000.00,12:04:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",329122,5,8,"Resuscitate","5","g",58.50,8,2.13.29,0.39.20,17.90," ","Donna Williamson","Timaru",55.60,0.00,0.00,"Lee Callaway",58.50,0.00,45,0,0,"Approved Plates, Standard Bit, Nose Band",263679,"PATAPAN (USA) 2002",252796,"CONNEMARA LASS (NZ) 2006",
48534,2019-12-01,6,"Cromwell","Feature","Race","Otago RC","OTAGO RC @ CROMWELL 1 DEC","Good",3,"Fine","True",204767,1,,Flat,2030,"MDN","QUARTZ REEF 2030",10000.00,12:04:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",328698,6,1,"Solar Tide","5","g",58.50,7,2.11.74,0.37.32,7.60," ","Terrill Charles & Peter Corbett","Timaru",12.80,0.00,0.00,"Rohan Mudhoo",55.50,3.00,45,0,0,"Approved Plates, Lugging Bit",265282,"OCEAN PARK (NZ) 2008",226484,"LUNA TUDOR (AUS) 1994",
48534,2019-12-01,6,"Cromwell","Feature","Race","Otago RC","OTAGO RC @ CROMWELL 1 DEC","Good",3,"Fine","True",204767,1,,Flat,2030,"MDN","QUARTZ REEF 2030",10000.00,12:04:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",334220,7,10,"Rumour Has It","5","m",56.50,1,2.10.65,0.36.11,," HEAD","Andrew Carston","Riccarton Park",3.40,1.60,6250.00,"Kozzi Asano",53.50,3.00,52,0,0,"Ear Covers Pre-Race, Approved Plates, Lugging Bit, Blinkers, Barrier Blanket",238456,"SAVABEEL (AUS) 2001",277259,"WOLFMOTHER (AUS) 2004",
48534,2019-12-01,6,"Cromwell","Feature","Race","Otago RC","OTAGO RC @ CROMWELL 1 DEC","Good",3,"Fine","True",204767,1,,Flat,2030,"MDN","QUARTZ REEF 2030",10000.00,12:04:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",344981,8,5,"Last Letter","4","m",56.50,6,2.11.64,0.36.89,6.80," ","Kenny Moore","Rangiora",13.90,0.00,0.00,"Rahul Beeharry",53.50,3.00,51,0,0,"Lugging Bit, Tongue Tie",226925,"ZED (NZ) 2002",266137,"RULES THE STORM (NZ) 2008",
48534,2019-12-01,6,"Cromwell","Feature","Race","Otago RC","OTAGO RC @ CROMWELL 1 DEC","Good",3,"Fine","True",204767,1,,Flat,2030,"MDN","QUARTZ REEF 2030",10000.00,12:04:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",331902,9,4,"Vows You Made","5","m",56.50,4,2.11.32,0.37.03,4.50," 1 1/4 LEN","Cheri Trembath","Ashburton",6.30,0.00,500.00,"Tina Comignaghi",56.50,0.00,50,0,0,"Approved Plates, Lugging Bit, Blinkers - 1 cup O/S, Nose Band",255433,"PERFECTLY READY (AUS) 2002",242234,"BLUEBERRY HILL (NZ) 2004",
48534,2019-12-01,6,"Cromwell","Feature","Race","Otago RC","OTAGO RC @ CROMWELL 1 DEC","Good",3,"Fine","True",204767,1,,Flat,2030,"MDN","QUARTZ REEF 2030",10000.00,12:04:00,"N",,"Unrestricted","Maiden","unrestricted","sw","Good",3,"Fine",337337,10,9,"Raise Ya Cards","5","m",56.50,5,2.11.49,0.37.25,5.80," ","Brian & Shane Anderton","Wingatui",7.70,0.00,250.00,"Courtney Barnes",56.50,0.00,47,0,0,"Ear Covers Pre-Race, Approved Plates, Norton Bit, Blinkers, Tongue Tie",277609,"RAISE THE FLAG (GB) 2005",200967,"YA YA (NZ) 1998",
